rho,1beta,1eta,1L,1gamma,2beta,2eta,2L,2gamma,3beta,3eta,3L,3gamma,6beta,6eta,6L,6gamma,10beta,10eta,10L,10gamma
1.544425,0.43899099974021555,0.8664363252262176,8.98625019731986,2.410450149397775,0.3712094026708969,0.9711199182799999,18.47125190658727,1.3143666752951328,0.3568611524832444,0.9932797145760653,28.264622520798618,0.8785538475218952,0.35256388626118856,0.9999165199610637,58.16552608074224,0.4297719746285083,0.3525099797873367,0.9999997744669423,98.16320968412313,0.2546778415469543
1.5319500000000001,0.43537638861346994,0.8649751414635948,8.974824209345346,2.409448701409966,0.36659757241335345,0.9703408489413633,18.445737041266863,1.315128865236604,0.35182374281502865,0.992973617194517,28.22940583964026,0.8793787786707195,0.34729743104584954,0.9999077005093109,58.12277995428393,0.43008425495811686,0.34723735641262,0.9999997318436868,98.1201363308204,0.2547896306605462
1.519475,0.4317216006480709,0.8634848208552725,8.963163161866104,2.4084265935517606,0.3619294048326126,0.9695323175919659,18.419466979572466,1.315907130574402,0.3467154148966403,0.9926495949499274,28.192870649481392,0.8802310407579826,0.3419452194780664,0.9998977876335651,58.07801863051643,0.430411458246692,0.34187816172580937,0.9999996802116758,98.0749946650242,0.2549068913098546
1.5070000000000001,0.4280261677274827,0.8619645652346837,8.951260380834684,2.4073832302996516,0.3572044127738094,0.9686929499498692,18.3924120177734,1.3167018945282687,0.34153523856070117,0.9923063954890236,28.154949550692763,0.8811118571730912,0.33650522494486745,0.9998866260080849,58.03109929433969,0.4307546462873973,0.33643024720650117,0.9999996174598028,98.02763212984507,0.25503003483120634
1.4945249999999999,0.4242896238278438,0.8604135499486918,8.939108960388532,2.406317994783941,0.35242214150094003,0.9678212989733075,18.364541099247376,1.3175135901067672,0.33628231872562475,0.9919426676065856,28.115571048439833,0.8820225151194552,0.3309753697551041,0.9998740355167529,57.98186576156696,0.431114979823362,0.3308913929626088,0.9999995409325572,97.97788080775322,0.2551595147517788
1.48205,0.42051150576122437,0.8588309228865776,8.926701753764313,2.4052302479031966,0.34758217278385956,0.966915840825681,18.33582175162392,1.31834265996293,0.33095580252814816,0.991556952863158,28.074659287765222,0.8829643689525317,0.32535352593846634,0.999859806882896,57.930146950044666,0.43149372974364825,0.3252593048300934,0.9999994472765602,97.92555544304633,0.2552958323167647
1.4695749999999999,0.4166913539804908,0.8572158034741201,8.914031363842826,2.4041193273987305,0.34268412933291126,0.9659749706355868,18.306220021678836,1.3191895561886164,0.32555488730644255,0.9911476764866346,28.032133773373406,0.8839388436317376,0.3196375166551431,0.999843696461518,57.875755149148496,0.4318922897355182,0.3195316113569498,0.9999993322401105,97.87045115241689,0.25543954290217236
1.4571,0.4128287134500615,0.8555672816319155,8.901090133311383,2.4029845468872573,0.33772767960568645,0.9649969980465543,18.275700408035053,1.3200547400392462,0.32007882952191197,0.9907131375036222,27.987909073856063,0.884947438275286,0.31382511837062477,0.9998254200221627,57.81848405855833,0.4323121906004762,0.3137058606751913,0.9999991904101789,97.81234076521618,0.25559126348139616
1.4446249999999998,0.40892313458709245,0.8538844166971213,8.887870134430127,2.401825194849876,0.33271254301147796,0.9639801425520437,18.244225791754918,1.3209386815795898,0.3145269547151721,0.9902514980445943,27.94189451025586,0.8859917298030114,0.307914063986443,0.9998046453135846,57.758106562907564,0.4327551164721102,0.30777951726863956,0.9999990148657916,97.75097172234919,0.25575168135059
1.43215,0.404974174277922,0.852166236307874,8.874363158388913,2.4006405335754244,0.3276384955400057,0.9629225286123809,18.211757364942954,1.3218418592403056,0.30889866859927106,0.989760771765554,27.893993829071373,0.8870733766474992,0.301902047162545,0.9997809831561613,57.69437220401731,0.4332229232085073,0.301749958650212,0.999998796719099,97.68606244697368,0.2559215643638831
1.4196749999999998,0.40098139697488977,0.8504117352496733,8.860560704241301,2.399429798056135,0.3225053758418474,0.9618221805517251,18.178254557517796,1.3227647592738132,0.3031934694008174,0.9892388113283944,27.844104860064498,0.8881941225081486,0.2957867281224601,0.9997539767527464,57.627004306925556,0.43371765927133094,0.29561447197078516,0.9999985245048755,97.6172980804621,0.25610177298715436
1.4072,0.3969443758789559,0.8486198742631332,8.846453967402068,2.398192194833595,0.3173130917887482,0.9606770172348735,18.143674962358514,1.323707875096868,0.29741096156716845,0.9886832948826805,27.79211915955576,0.8893558001160391,0.2895657413009929,0.9997230888412428,57.55569670978961,0.4342415894477395,0.28937025059375415,0.9999981833644692,97.54432545233254,0.25629327455166606
