alpha,upper1,lower1,upper2,lower2
9.954000e-01,8.966183e-02,8.928415e-02,9.582608e-02,9.542102e-02
9.955000e-01,8.890731e-02,8.852919e-02,9.494861e-02,9.454337e-02
9.956000e-01,8.814087e-02,8.776229e-02,9.405888e-02,9.365346e-02
9.957000e-01,8.736198e-02,8.698293e-02,9.315638e-02,9.275076e-02
9.958000e-01,8.657010e-02,8.619057e-02,9.224053e-02,9.183471e-02
9.959000e-01,8.576464e-02,8.538461e-02,9.131074e-02,9.090471e-02
9.960000e-01,8.494498e-02,8.456443e-02,9.036637e-02,8.996010e-02
9.961000e-01,8.411042e-02,8.372934e-02,8.940671e-02,8.900020e-02
9.962000e-01,8.326025e-02,8.287862e-02,8.843103e-02,8.802426e-02
9.963000e-01,8.239369e-02,8.201149e-02,8.743852e-02,8.703147e-02
9.964000e-01,8.150987e-02,8.112708e-02,8.642830e-02,8.602097e-02
9.965000e-01,8.060788e-02,8.022448e-02,8.539945e-02,8.499181e-02
9.966000e-01,7.968673e-02,7.930270e-02,8.435094e-02,8.394298e-02
9.967000e-01,7.874533e-02,7.836064e-02,8.328166e-02,8.287335e-02
9.968000e-01,7.778250e-02,7.739712e-02,8.219040e-02,8.178172e-02
9.969000e-01,7.679694e-02,7.641084e-02,8.107584e-02,8.066676e-02
9.970000e-01,7.578724e-02,7.540039e-02,7.993653e-02,7.952703e-02
9.971000e-01,7.475184e-02,7.436420e-02,7.877089e-02,7.836093e-02
9.972000e-01,7.368903e-02,7.330055e-02,7.757717e-02,7.716671e-02
9.973000e-01,7.259691e-02,7.220756e-02,7.635341e-02,7.594243e-02
9.974000e-01,7.147337e-02,7.108310e-02,7.509749e-02,7.468594e-02
9.975000e-01,7.031608e-02,6.992482e-02,7.380702e-02,7.339484e-02
9.976000e-01,6.912241e-02,6.873012e-02,7.247932e-02,7.206647e-02
9.977000e-01,6.788944e-02,6.749603e-02,7.111141e-02,7.069783e-02
9.978000e-01,6.661385e-02,6.621926e-02,6.969993e-02,6.928555e-02
9.979000e-01,6.529191e-02,6.489605e-02,6.824107e-02,6.782581e-02
9.980000e-01,6.391937e-02,6.352213e-02,6.673052e-02,6.631429e-02
9.981000e-01,6.249136e-02,6.209264e-02,6.516335e-02,6.474605e-02
9.982000e-01,6.100230e-02,6.060198e-02,6.353389e-02,6.311541e-02
9.983000e-01,5.944575e-02,5.904366e-02,6.183562e-02,6.141582e-02
9.984000e-01,5.781419e-02,5.741017e-02,6.006095e-02,5.963966e-02
9.985000e-01,5.609885e-02,5.569269e-02,5.820100e-02,5.777805e-02
9.986000e-01,5.428934e-02,5.388080e-02,5.624531e-02,5.582047e-02
9.987000e-01,5.237332e-02,5.196212e-02,5.418147e-02,5.375448e-02
9.988000e-01,5.033599e-02,4.992179e-02,5.199460e-02,5.156515e-02
9.989000e-01,4.815939e-02,4.774176e-02,4.966671e-02,4.923440e-02
9.990000e-01,4.582151e-02,4.539995e-02,4.717580e-02,4.674015e-02
9.991000e-01,4.329508e-02,4.286895e-02,4.449467e-02,4.405510e-02
9.992000e-01,4.054582e-02,4.011431e-02,4.158925e-02,4.114500e-02
9.993000e-01,3.752998e-02,3.709207e-02,3.841623e-02,3.796634e-02
9.994000e-01,3.419084e-02,3.374518e-02,3.491965e-02,3.446287e-02
9.995000e-01,3.045334e-02,2.999813e-02,3.102584e-02,3.056049e-02
9.996000e-01,2.621599e-02,2.574879e-02,2.663574e-02,2.615953e-02
9.997000e-01,2.133799e-02,2.085535e-02,2.161274e-02,2.112250e-02
9.998000e-01,1.561793e-02,1.511487e-02,1.576301e-02,1.525411e-02
9.999000e-01,8.757569e-03,8.226509e-03,8.802191e-03,8.267672e-03
