alpha,upper1,lower1,upper2,lower2
9.953000e-01,1.111856e-01,7.318760e-02,1.190034e-01,7.821893e-02
9.954000e-01,1.104876e-01,7.244067e-02,1.181698e-01,7.736272e-02
9.955000e-01,1.097796e-01,7.168232e-02,1.173257e-01,7.649493e-02
9.956000e-01,1.090612e-01,7.091207e-02,1.164707e-01,7.561507e-02
9.957000e-01,1.083319e-01,7.012941e-02,1.156043e-01,7.472262e-02
9.958000e-01,1.075913e-01,6.933379e-02,1.147262e-01,7.381702e-02
9.959000e-01,1.068390e-01,6.852463e-02,1.138358e-01,7.289769e-02
9.960000e-01,1.060744e-01,6.770131e-02,1.129326e-01,7.196399e-02
9.961000e-01,1.052970e-01,6.686314e-02,1.120161e-01,7.101523e-02
9.962000e-01,1.045063e-01,6.600939e-02,1.110856e-01,7.005068e-02
9.963000e-01,1.037015e-01,6.513930e-02,1.101405e-01,6.906954e-02
9.964000e-01,1.028821e-01,6.425201e-02,1.091802e-01,6.807096e-02
9.965000e-01,1.020474e-01,6.334660e-02,1.082038e-01,6.705401e-02
9.966000e-01,1.011965e-01,6.242208e-02,1.072107e-01,6.601768e-02
9.967000e-01,1.003287e-01,6.147738e-02,1.061999e-01,6.496088e-02
9.968000e-01,9.944306e-02,6.051131e-02,1.051705e-01,6.388242e-02
9.969000e-01,9.853864e-02,5.952259e-02,1.041216e-01,6.278100e-02
9.970000e-01,9.761440e-02,5.850980e-02,1.030520e-01,6.165519e-02
9.971000e-01,9.666923e-02,5.747141e-02,1.019606e-01,6.050342e-02
9.972000e-01,9.570189e-02,5.640570e-02,1.008461e-01,5.932398e-02
9.973000e-01,9.471106e-02,5.531080e-02,9.970718e-02,5.811495e-02
9.974000e-01,9.369529e-02,5.418461e-02,9.854230e-02,5.687424e-02
9.975000e-01,9.265300e-02,5.302481e-02,9.734983e-02,5.559950e-02
9.976000e-01,9.158245e-02,5.182882e-02,9.612796e-02,5.428812e-02
9.977000e-01,9.048176e-02,5.059374e-02,9.487475e-02,5.293718e-02
9.978000e-01,8.934886e-02,4.931630e-02,9.358805e-02,5.154340e-02
9.979000e-01,8.818148e-02,4.799282e-02,9.226551e-02,5.010307e-02
9.980000e-01,8.697713e-02,4.661914e-02,9.090455e-02,4.861201e-02
9.981000e-01,8.573310e-02,4.519052e-02,8.950238e-02,4.706545e-02
9.982000e-01,8.444644e-02,4.370150e-02,8.805594e-02,4.545794e-02
9.983000e-01,8.311394e-02,4.214587e-02,8.656191e-02,4.378324e-02
9.984000e-01,8.173219e-02,4.051639e-02,8.501678e-02,4.203414e-02
9.985000e-01,8.029759e-02,3.880470e-02,8.341682e-02,4.020229e-02
9.986000e-01,7.880647e-02,3.700102e-02,8.175824e-02,3.827796e-02
9.987000e-01,7.725531e-02,3.509388e-02,8.003742e-02,3.624976e-02
9.988000e-01,7.564114e-02,3.306979e-02,7.825129e-02,3.410433e-02
9.989000e-01,7.396236e-02,3.091274e-02,7.639815e-02,3.182589e-02
9.990000e-01,7.222010e-02,2.860382e-02,7.447914e-02,2.939586e-02
9.991000e-01,7.042118e-02,2.612065e-02,7.250114e-02,2.679236e-02
9.992000e-01,6.858374e-02,2.343699e-02,7.048257e-02,2.398996e-02
9.993000e-01,6.674952e-02,2.052288e-02,6.846582e-02,2.095988e-02
9.994000e-01,6.501213e-02,1.734617e-02,6.654581e-02,1.767184e-02
9.995000e-01,6.359042e-02,1.387828e-02,6.494430e-02,1.410009e-02
9.996000e-01,6.305416e-02,1.011214e-02,6.423780e-02,1.024202e-02
9.997000e-01,6.524024e-02,6.118872e-03,6.628280e-02,6.175481e-03
9.998000e-01,7.971184e-02,2.246426e-03,8.073548e-02,2.257771e-03
9.999000e-01,1.983473e+11,1.443086e-28,2.001820e+11,1.443086e-28
