alpha,upper1,lower1,upper2,lower2
9.953000e-01,1.091124e-01,9.094888e-02,1.176463e-01,9.804845e-02
9.954000e-01,1.084609e-01,9.028518e-02,1.168613e-01,9.726416e-02
9.955000e-01,1.078007e-01,8.961266e-02,1.160673e-01,9.647074e-02
9.956000e-01,1.071316e-01,8.893098e-02,1.152638e-01,9.566785e-02
9.957000e-01,1.064531e-01,8.823977e-02,1.144506e-01,9.485513e-02
9.958000e-01,1.057649e-01,8.753867e-02,1.136271e-01,9.403216e-02
9.959000e-01,1.050666e-01,8.682727e-02,1.127931e-01,9.319855e-02
9.960000e-01,1.043578e-01,8.610513e-02,1.119480e-01,9.235385e-02
9.961000e-01,1.036380e-01,8.537179e-02,1.110914e-01,9.149757e-02
9.962000e-01,1.029068e-01,8.462677e-02,1.102228e-01,9.062921e-02
9.963000e-01,1.021636e-01,8.386952e-02,1.093416e-01,8.974821e-02
9.964000e-01,1.014078e-01,8.309948e-02,1.084473e-01,8.885399e-02
9.965000e-01,1.006390e-01,8.231603e-02,1.075393e-01,8.794591e-02
9.966000e-01,9.985632e-02,8.151849e-02,1.066167e-01,8.702328e-02
9.967000e-01,9.905920e-02,8.070616e-02,1.056790e-01,8.608536e-02
9.968000e-01,9.824683e-02,7.987825e-02,1.047254e-01,8.513133e-02
9.969000e-01,9.741839e-02,7.903390e-02,1.037549e-01,8.416031e-02
9.970000e-01,9.657297e-02,7.817217e-02,1.027666e-01,8.317135e-02
9.971000e-01,9.570959e-02,7.729206e-02,1.017594e-01,8.216338e-02
9.972000e-01,9.482714e-02,7.639244e-02,1.007324e-01,8.113524e-02
9.973000e-01,9.392445e-02,7.547206e-02,9.968404e-02,8.008566e-02
9.974000e-01,9.300016e-02,7.452956e-02,9.861312e-02,7.901322e-02
9.975000e-01,9.205282e-02,7.356341e-02,9.751806e-02,7.791633e-02
9.976000e-01,9.108078e-02,7.257192e-02,9.639713e-02,7.679326e-02
9.977000e-01,9.008219e-02,7.155316e-02,9.524840e-02,7.564201e-02
9.978000e-01,8.905498e-02,7.050499e-02,9.406971e-02,7.446036e-02
9.979000e-01,8.799679e-02,6.942496e-02,9.285859e-02,7.324578e-02
9.980000e-01,8.690495e-02,6.831028e-02,9.161223e-02,7.199539e-02
9.981000e-01,8.577636e-02,6.715774e-02,9.032741e-02,7.070586e-02
9.982000e-01,8.460747e-02,6.596361e-02,8.900040e-02,6.937334e-02
9.983000e-01,8.339412e-02,6.472355e-02,8.762686e-02,6.799334e-02
9.984000e-01,8.213141e-02,6.343241e-02,8.620165e-02,6.656053e-02
9.985000e-01,8.081352e-02,6.208408e-02,8.471870e-02,6.506860e-02
9.986000e-01,7.943342e-02,6.067115e-02,8.317065e-02,6.350988e-02
9.987000e-01,7.798257e-02,5.918457e-02,8.154856e-02,6.187499e-02
9.988000e-01,7.645034e-02,5.761304e-02,7.984131e-02,6.015229e-02
9.989000e-01,7.482333e-02,5.594227e-02,7.803490e-02,5.832696e-02
9.990000e-01,7.308427e-02,5.415372e-02,7.611128e-02,5.637986e-02
9.991000e-01,7.121035e-02,5.222272e-02,7.404659e-02,5.428551e-02
9.992000e-01,6.917052e-02,5.011545e-02,7.180841e-02,5.200897e-02
9.993000e-01,6.692097e-02,4.778371e-02,6.935102e-02,4.950053e-02
9.994000e-01,6.439711e-02,4.515549e-02,6.660707e-02,4.668596e-02
9.995000e-01,6.149825e-02,4.211654e-02,6.347169e-02,4.344775e-02
9.996000e-01,5.805565e-02,3.847083e-02,5.976954e-02,3.958466e-02
9.997000e-01,5.375856e-02,3.384383e-02,5.517858e-02,3.471355e-02
9.998000e-01,4.795847e-02,2.740144e-02,4.902961e-02,2.798577e-02
9.999000e-01,3.914403e-02,1.680893e-02,3.977370e-02,1.704938e-02
