rho,betak1,Li1,gammai1,Li2,gammai2,Li3,gammai3,Li4,gammai4,Li5,gammai5,Li6,gammai6,beta,eta,L,gamma
1.400000e+00,2.857219e-01,9.829750e+00,0.000000e+00,9.840601e+00,0.000000e+00,9.829750e+00,0.000000e+00,9.319084e+00,0.000000e+00,9.362436e+00,0.000000e+00,9.319084e+00,0.000000e+00,2.857219e-01,9.999894e-01,5.750071e+01,4.347727e-01
1.405000e+00,2.882632e-01,9.831849e+00,0.000000e+00,9.842566e+00,0.000000e+00,9.831849e+00,0.000000e+00,9.327473e+00,0.000000e+00,9.370294e+00,0.000000e+00,9.327473e+00,0.000000e+00,2.882632e-01,9.999902e-01,5.753150e+01,4.345403e-01
1.410000e+00,2.907865e-01,9.833897e+00,0.000000e+00,9.844483e+00,0.000000e+00,9.833897e+00,0.000000e+00,9.335658e+00,0.000000e+00,9.377961e+00,0.000000e+00,9.335658e+00,0.000000e+00,2.907865e-01,9.999910e-01,5.756155e+01,4.343138e-01
1.415000e+00,2.932921e-01,9.835896e+00,0.000000e+00,9.846355e+00,0.000000e+00,9.835896e+00,0.000000e+00,9.343648e+00,0.000000e+00,9.385444e+00,0.000000e+00,9.343648e+00,0.000000e+00,2.932921e-01,9.999917e-01,5.759089e+01,4.340929e-01
1.420000e+00,2.957800e-01,9.837847e+00,0.000000e+00,9.848182e+00,0.000000e+00,9.837847e+00,0.000000e+00,9.351449e+00,0.000000e+00,9.392751e+00,0.000000e+00,9.351449e+00,0.000000e+00,2.957800e-01,9.999924e-01,5.761952e+01,4.338774e-01
1.425000e+00,2.982506e-01,9.839753e+00,0.000000e+00,9.849966e+00,0.000000e+00,9.839753e+00,0.000000e+00,9.359067e+00,0.000000e+00,9.399886e+00,0.000000e+00,9.359067e+00,0.000000e+00,2.982506e-01,9.999929e-01,5.764749e+01,4.336671e-01
1.430000e+00,3.007039e-01,9.841615e+00,0.000000e+00,9.851709e+00,0.000000e+00,9.841615e+00,0.000000e+00,9.366509e+00,0.000000e+00,9.406856e+00,0.000000e+00,9.366509e+00,0.000000e+00,3.007039e-01,9.999935e-01,5.767481e+01,4.334620e-01
1.435000e+00,3.031401e-01,9.843434e+00,0.000000e+00,9.853412e+00,0.000000e+00,9.843434e+00,0.000000e+00,9.373781e+00,0.000000e+00,9.413666e+00,0.000000e+00,9.373781e+00,0.000000e+00,3.031401e-01,9.999940e-01,5.770151e+01,4.332616e-01
1.440000e+00,3.055594e-01,9.845212e+00,0.000000e+00,9.855077e+00,0.000000e+00,9.845212e+00,0.000000e+00,9.380888e+00,0.000000e+00,9.420323e+00,0.000000e+00,9.380888e+00,0.000000e+00,3.055594e-01,9.999944e-01,5.772760e+01,4.330660e-01
1.445000e+00,3.079620e-01,9.846949e+00,0.000000e+00,9.856704e+00,0.000000e+00,9.846949e+00,0.000000e+00,9.387837e+00,0.000000e+00,9.426830e+00,0.000000e+00,9.387837e+00,0.000000e+00,3.079620e-01,9.999949e-01,5.775311e+01,4.328749e-01
1.450000e+00,3.103481e-01,9.848649e+00,0.000000e+00,9.858295e+00,0.000000e+00,9.848649e+00,0.000000e+00,9.394631e+00,0.000000e+00,9.433193e+00,0.000000e+00,9.394631e+00,0.000000e+00,3.103481e-01,9.999952e-01,5.777805e+01,4.326882e-01
1.455000e+00,3.127178e-01,9.850311e+00,0.000000e+00,9.859851e+00,0.000000e+00,9.850311e+00,0.000000e+00,9.401277e+00,0.000000e+00,9.439417e+00,0.000000e+00,9.401277e+00,0.000000e+00,3.127178e-01,9.999956e-01,5.780245e+01,4.325057e-01
1.460000e+00,3.150713e-01,9.851937e+00,0.000000e+00,9.861374e+00,0.000000e+00,9.851937e+00,0.000000e+00,9.407779e+00,0.000000e+00,9.445506e+00,0.000000e+00,9.407779e+00,0.000000e+00,3.150713e-01,9.999959e-01,5.782631e+01,4.323274e-01
1.465000e+00,3.174087e-01,9.853528e+00,0.000000e+00,9.862864e+00,0.000000e+00,9.853528e+00,0.000000e+00,9.414142e+00,0.000000e+00,9.451464e+00,0.000000e+00,9.414142e+00,0.000000e+00,3.174087e-01,9.999962e-01,5.784967e+01,4.321530e-01
1.470000e+00,3.197303e-01,9.855086e+00,0.000000e+00,9.864322e+00,0.000000e+00,9.855086e+00,0.000000e+00,9.420369e+00,0.000000e+00,9.457296e+00,0.000000e+00,9.420369e+00,0.000000e+00,3.197303e-01,9.999965e-01,5.787253e+01,4.319824e-01
1.475000e+00,3.220361e-01,9.856611e+00,0.000000e+00,9.865749e+00,0.000000e+00,9.856611e+00,0.000000e+00,9.426466e+00,0.000000e+00,9.463006e+00,0.000000e+00,9.426466e+00,0.000000e+00,3.220361e-01,9.999967e-01,5.789491e+01,4.318155e-01
1.480000e+00,3.243264e-01,9.858104e+00,0.000000e+00,9.867147e+00,0.000000e+00,9.858104e+00,0.000000e+00,9.432437e+00,0.000000e+00,9.468597e+00,0.000000e+00,9.432437e+00,0.000000e+00,3.243264e-01,9.999970e-01,5.791682e+01,4.316522e-01
1.485000e+00,3.266012e-01,9.859566e+00,0.000000e+00,9.868516e+00,0.000000e+00,9.859566e+00,0.000000e+00,9.438284e+00,0.000000e+00,9.474072e+00,0.000000e+00,9.438284e+00,0.000000e+00,3.266012e-01,9.999972e-01,5.793829e+01,4.314924e-01
1.490000e+00,3.288608e-01,9.860998e+00,0.000000e+00,9.869858e+00,0.000000e+00,9.860998e+00,0.000000e+00,9.444013e+00,0.000000e+00,9.479437e+00,0.000000e+00,9.444013e+00,0.000000e+00,3.288608e-01,9.999974e-01,5.795932e+01,4.313359e-01
1.495000e+00,3.311053e-01,9.862402e+00,0.000000e+00,9.871172e+00,0.000000e+00,9.862402e+00,0.000000e+00,9.449625e+00,0.000000e+00,9.484693e+00,0.000000e+00,9.449625e+00,0.000000e+00,3.311053e-01,9.999976e-01,5.797992e+01,4.311827e-01
1.500000e+00,3.333348e-01,9.863778e+00,0.000000e+00,9.872460e+00,0.000000e+00,9.863778e+00,0.000000e+00,9.455126e+00,0.000000e+00,9.489844e+00,0.000000e+00,9.455126e+00,0.000000e+00,3.333348e-01,9.999977e-01,5.800011e+01,4.310327e-01
1.505000e+00,3.355496e-01,9.865126e+00,0.000000e+00,9.873722e+00,0.000000e+00,9.865126e+00,0.000000e+00,9.460519e+00,0.000000e+00,9.494893e+00,0.000000e+00,9.460519e+00,0.000000e+00,3.355496e-01,9.999979e-01,5.801990e+01,4.308857e-01
1.510000e+00,3.377496e-01,9.866448e+00,0.000000e+00,9.874960e+00,0.000000e+00,9.866448e+00,0.000000e+00,9.465805e+00,0.000000e+00,9.499843e+00,0.000000e+00,9.465805e+00,0.000000e+00,3.377496e-01,9.999980e-01,5.803931e+01,4.307417e-01
1.515000e+00,3.399352e-01,9.867744e+00,0.000000e+00,9.876173e+00,0.000000e+00,9.867744e+00,0.000000e+00,9.470990e+00,0.000000e+00,9.504698e+00,0.000000e+00,9.470990e+00,0.000000e+00,3.399352e-01,9.999982e-01,5.805834e+01,4.306006e-01
1.520000e+00,3.421064e-01,9.869016e+00,0.000000e+00,9.877364e+00,0.000000e+00,9.869016e+00,0.000000e+00,9.476074e+00,0.000000e+00,9.509459e+00,0.000000e+00,9.476074e+00,0.000000e+00,3.421064e-01,9.999983e-01,5.807700e+01,4.304623e-01
1.525000e+00,3.442633e-01,9.870263e+00,0.000000e+00,9.878532e+00,0.000000e+00,9.870263e+00,0.000000e+00,9.481062e+00,0.000000e+00,9.514129e+00,0.000000e+00,9.481062e+00,0.000000e+00,3.442633e-01,9.999984e-01,5.809531e+01,4.303266e-01
1.530000e+00,3.464062e-01,9.871487e+00,0.000000e+00,9.879677e+00,0.000000e+00,9.871487e+00,0.000000e+00,9.485956e+00,0.000000e+00,9.518712e+00,0.000000e+00,9.485956e+00,0.000000e+00,3.464062e-01,9.999985e-01,5.811327e+01,4.301937e-01
1.535000e+00,3.485351e-01,9.872687e+00,0.000000e+00,9.880802e+00,0.000000e+00,9.872687e+00,0.000000e+00,9.490759e+00,0.000000e+00,9.523209e+00,0.000000e+00,9.490759e+00,0.000000e+00,3.485351e-01,9.999986e-01,5.813090e+01,4.300633e-01
1.540000e+00,3.506502e-01,9.873866e+00,0.000000e+00,9.881905e+00,0.000000e+00,9.873866e+00,0.000000e+00,9.495473e+00,0.000000e+00,9.527623e+00,0.000000e+00,9.495473e+00,0.000000e+00,3.506502e-01,9.999987e-01,5.814821e+01,4.299353e-01
1.545000e+00,3.527516e-01,9.875023e+00,0.000000e+00,9.882988e+00,0.000000e+00,9.875023e+00,0.000000e+00,9.500100e+00,0.000000e+00,9.531956e+00,0.000000e+00,9.500100e+00,0.000000e+00,3.527516e-01,9.999988e-01,5.816519e+01,4.298098e-01
1.550000e+00,3.548394e-01,9.876159e+00,0.000000e+00,9.884052e+00,0.000000e+00,9.876159e+00,0.000000e+00,9.504644e+00,0.000000e+00,9.536210e+00,0.000000e+00,9.504644e+00,0.000000e+00,3.548394e-01,9.999989e-01,5.818187e+01,4.296867e-01
1.555000e+00,3.569139e-01,9.877275e+00,0.000000e+00,9.885096e+00,0.000000e+00,9.877275e+00,0.000000e+00,9.509105e+00,0.000000e+00,9.540387e+00,0.000000e+00,9.509105e+00,0.000000e+00,3.569139e-01,9.999990e-01,5.819824e+01,4.295658e-01
1.560000e+00,3.589750e-01,9.878370e+00,0.000000e+00,9.886122e+00,0.000000e+00,9.878370e+00,0.000000e+00,9.513487e+00,0.000000e+00,9.544490e+00,0.000000e+00,9.513487e+00,0.000000e+00,3.589750e-01,9.999990e-01,5.821433e+01,4.294471e-01
1.565000e+00,3.610229e-01,9.879446e+00,0.000000e+00,9.887130e+00,0.000000e+00,9.879446e+00,0.000000e+00,9.517792e+00,0.000000e+00,9.548521e+00,0.000000e+00,9.517792e+00,0.000000e+00,3.610229e-01,9.999991e-01,5.823013e+01,4.293306e-01
1.570000e+00,3.630579e-01,9.880504e+00,0.000000e+00,9.888120e+00,0.000000e+00,9.880504e+00,0.000000e+00,9.522021e+00,0.000000e+00,9.552481e+00,0.000000e+00,9.522021e+00,0.000000e+00,3.630579e-01,9.999991e-01,5.824565e+01,4.292162e-01
1.575000e+00,3.650799e-01,9.881543e+00,0.000000e+00,9.889093e+00,0.000000e+00,9.881543e+00,0.000000e+00,9.526176e+00,0.000000e+00,9.556372e+00,0.000000e+00,9.526176e+00,0.000000e+00,3.650799e-01,9.999992e-01,5.826090e+01,4.291039e-01
1.580000e+00,3.670891e-01,9.882564e+00,0.000000e+00,9.890049e+00,0.000000e+00,9.882564e+00,0.000000e+00,9.530260e+00,0.000000e+00,9.560195e+00,0.000000e+00,9.530260e+00,0.000000e+00,3.670891e-01,9.999992e-01,5.827589e+01,4.289935e-01
1.585000e+00,3.690856e-01,9.883567e+00,0.000000e+00,9.890988e+00,0.000000e+00,9.883567e+00,0.000000e+00,9.534275e+00,0.000000e+00,9.563954e+00,0.000000e+00,9.534275e+00,0.000000e+00,3.690856e-01,9.999993e-01,5.829063e+01,4.288851e-01
1.590000e+00,3.710696e-01,9.884554e+00,0.000000e+00,9.891912e+00,0.000000e+00,9.884554e+00,0.000000e+00,9.538221e+00,0.000000e+00,9.567649e+00,0.000000e+00,9.538221e+00,0.000000e+00,3.710696e-01,9.999993e-01,5.830511e+01,4.287786e-01
1.595000e+00,3.730411e-01,9.885524e+00,0.000000e+00,9.892820e+00,0.000000e+00,9.885524e+00,0.000000e+00,9.542101e+00,0.000000e+00,9.571282e+00,0.000000e+00,9.542101e+00,0.000000e+00,3.730411e-01,9.999994e-01,5.831935e+01,4.286739e-01
1.600000e+00,3.750004e-01,9.886478e+00,0.000000e+00,9.893713e+00,0.000000e+00,9.886478e+00,0.000000e+00,9.545916e+00,0.000000e+00,9.574854e+00,0.000000e+00,9.545916e+00,0.000000e+00,3.750004e-01,9.999994e-01,5.833336e+01,4.285710e-01
1.605000e+00,3.769474e-01,9.887416e+00,0.000000e+00,9.894592e+00,0.000000e+00,9.887416e+00,0.000000e+00,9.549668e+00,0.000000e+00,9.578367e+00,0.000000e+00,9.549668e+00,0.000000e+00,3.769474e-01,9.999995e-01,5.834713e+01,4.284699e-01
1.610000e+00,3.788823e-01,9.888339e+00,0.000000e+00,9.895456e+00,0.000000e+00,9.888339e+00,0.000000e+00,9.553359e+00,0.000000e+00,9.581823e+00,0.000000e+00,9.553359e+00,0.000000e+00,3.788823e-01,9.999995e-01,5.836067e+01,4.283704e-01
1.615000e+00,3.808053e-01,9.889247e+00,0.000000e+00,9.896305e+00,0.000000e+00,9.889247e+00,0.000000e+00,9.556990e+00,0.000000e+00,9.585223e+00,0.000000e+00,9.556990e+00,0.000000e+00,3.808053e-01,9.999995e-01,5.837400e+01,4.282726e-01
1.620000e+00,3.827163e-01,9.890140e+00,0.000000e+00,9.897142e+00,0.000000e+00,9.890140e+00,0.000000e+00,9.560562e+00,0.000000e+00,9.588567e+00,0.000000e+00,9.560562e+00,0.000000e+00,3.827163e-01,9.999995e-01,5.838711e+01,4.281765e-01
1.625000e+00,3.846156e-01,9.891019e+00,0.000000e+00,9.897965e+00,0.000000e+00,9.891019e+00,0.000000e+00,9.564077e+00,0.000000e+00,9.591859e+00,0.000000e+00,9.564077e+00,0.000000e+00,3.846156e-01,9.999996e-01,5.840002e+01,4.280819e-01
1.630000e+00,3.865033e-01,9.891884e+00,0.000000e+00,9.898774e+00,0.000000e+00,9.891884e+00,0.000000e+00,9.567537e+00,0.000000e+00,9.595098e+00,0.000000e+00,9.567537e+00,0.000000e+00,3.865033e-01,9.999996e-01,5.841271e+01,4.279889e-01
1.635000e+00,3.883794e-01,9.892735e+00,0.000000e+00,9.899571e+00,0.000000e+00,9.892735e+00,0.000000e+00,9.570942e+00,0.000000e+00,9.598286e+00,0.000000e+00,9.570942e+00,0.000000e+00,3.883794e-01,9.999996e-01,5.842521e+01,4.278973e-01
1.640000e+00,3.902441e-01,9.893573e+00,0.000000e+00,9.900356e+00,0.000000e+00,9.893573e+00,0.000000e+00,9.574293e+00,0.000000e+00,9.601424e+00,0.000000e+00,9.574293e+00,0.000000e+00,3.902441e-01,9.999996e-01,5.843751e+01,4.278072e-01
1.645000e+00,3.920975e-01,9.894398e+00,0.000000e+00,9.901128e+00,0.000000e+00,9.894398e+00,0.000000e+00,9.577593e+00,0.000000e+00,9.604514e+00,0.000000e+00,9.577593e+00,0.000000e+00,3.920975e-01,9.999997e-01,5.844962e+01,4.277186e-01
1.650000e+00,3.939396e-01,9.895210e+00,0.000000e+00,9.901889e+00,0.000000e+00,9.895210e+00,0.000000e+00,9.580842e+00,0.000000e+00,9.607556e+00,0.000000e+00,9.580842e+00,0.000000e+00,3.939396e-01,9.999997e-01,5.846155e+01,4.276314e-01
1.655000e+00,3.957706e-01,9.896010e+00,0.000000e+00,9.902638e+00,0.000000e+00,9.896010e+00,0.000000e+00,9.584042e+00,0.000000e+00,9.610551e+00,0.000000e+00,9.584042e+00,0.000000e+00,3.957706e-01,9.999997e-01,5.847329e+01,4.275455e-01
1.660000e+00,3.975905e-01,9.896798e+00,0.000000e+00,9.903375e+00,0.000000e+00,9.896798e+00,0.000000e+00,9.587193e+00,0.000000e+00,9.613501e+00,0.000000e+00,9.587193e+00,0.000000e+00,3.975905e-01,9.999997e-01,5.848486e+01,4.274610e-01
1.665000e+00,3.993996e-01,9.897574e+00,0.000000e+00,9.904102e+00,0.000000e+00,9.897574e+00,0.000000e+00,9.590296e+00,0.000000e+00,9.616407e+00,0.000000e+00,9.590296e+00,0.000000e+00,3.993996e-01,9.999997e-01,5.849625e+01,4.273777e-01
1.670000e+00,4.011978e-01,9.898338e+00,0.000000e+00,9.904817e+00,0.000000e+00,9.898338e+00,0.000000e+00,9.593354e+00,0.000000e+00,9.619270e+00,0.000000e+00,9.593354e+00,0.000000e+00,4.011978e-01,9.999998e-01,5.850747e+01,4.272958e-01
1.675000e+00,4.029852e-01,9.899091e+00,0.000000e+00,9.905522e+00,0.000000e+00,9.899091e+00,0.000000e+00,9.596366e+00,0.000000e+00,9.622090e+00,0.000000e+00,9.596366e+00,0.000000e+00,4.029852e-01,9.999998e-01,5.851853e+01,4.272150e-01
1.680000e+00,4.047620e-01,9.899833e+00,0.000000e+00,9.906217e+00,0.000000e+00,9.899833e+00,0.000000e+00,9.599334e+00,0.000000e+00,9.624869e+00,0.000000e+00,9.599334e+00,0.000000e+00,4.047620e-01,9.999998e-01,5.852942e+01,4.271355e-01
1.685000e+00,4.065283e-01,9.900564e+00,0.000000e+00,9.906902e+00,0.000000e+00,9.900564e+00,0.000000e+00,9.602258e+00,0.000000e+00,9.627607e+00,0.000000e+00,9.602258e+00,0.000000e+00,4.065283e-01,9.999998e-01,5.854015e+01,4.270572e-01
1.690000e+00,4.082841e-01,9.901285e+00,0.000000e+00,9.907576e+00,0.000000e+00,9.901285e+00,0.000000e+00,9.605140e+00,0.000000e+00,9.630305e+00,0.000000e+00,9.605140e+00,0.000000e+00,4.082841e-01,9.999998e-01,5.855073e+01,4.269801e-01
1.695000e+00,4.100296e-01,9.901995e+00,0.000000e+00,9.908241e+00,0.000000e+00,9.901995e+00,0.000000e+00,9.607981e+00,0.000000e+00,9.632965e+00,0.000000e+00,9.607981e+00,0.000000e+00,4.100296e-01,9.999998e-01,5.856116e+01,4.269041e-01
1.700000e+00,4.117648e-01,9.902695e+00,0.000000e+00,9.908897e+00,0.000000e+00,9.902695e+00,0.000000e+00,9.610781e+00,0.000000e+00,9.635586e+00,0.000000e+00,9.610781e+00,0.000000e+00,4.117648e-01,9.999998e-01,5.857143e+01,4.268292e-01
1.705000e+00,4.134898e-01,9.903385e+00,0.000000e+00,9.909543e+00,0.000000e+00,9.903385e+00,0.000000e+00,9.613541e+00,0.000000e+00,9.638171e+00,0.000000e+00,9.613541e+00,0.000000e+00,4.134898e-01,9.999998e-01,5.858157e+01,4.267553e-01
1.710000e+00,4.152048e-01,9.904065e+00,0.000000e+00,9.910180e+00,0.000000e+00,9.904065e+00,0.000000e+00,9.616262e+00,0.000000e+00,9.640719e+00,0.000000e+00,9.616262e+00,0.000000e+00,4.152048e-01,9.999998e-01,5.859155e+01,4.266826e-01
1.715000e+00,4.169097e-01,9.904736e+00,0.000000e+00,9.910808e+00,0.000000e+00,9.904736e+00,0.000000e+00,9.618946e+00,0.000000e+00,9.643231e+00,0.000000e+00,9.618946e+00,0.000000e+00,4.169097e-01,9.999999e-01,5.860140e+01,4.266109e-01
1.720000e+00,4.186047e-01,9.905398e+00,0.000000e+00,9.911427e+00,0.000000e+00,9.905398e+00,0.000000e+00,9.621592e+00,0.000000e+00,9.645709e+00,0.000000e+00,9.621592e+00,0.000000e+00,4.186047e-01,9.999999e-01,5.861112e+01,4.265402e-01
1.725000e+00,4.202899e-01,9.906050e+00,0.000000e+00,9.912038e+00,0.000000e+00,9.906050e+00,0.000000e+00,9.624202e+00,0.000000e+00,9.648152e+00,0.000000e+00,9.624202e+00,0.000000e+00,4.202899e-01,9.999999e-01,5.862069e+01,4.264705e-01
1.730000e+00,4.219654e-01,9.906694e+00,0.000000e+00,9.912640e+00,0.000000e+00,9.906694e+00,0.000000e+00,9.626775e+00,0.000000e+00,9.650562e+00,0.000000e+00,9.626775e+00,0.000000e+00,4.219654e-01,9.999999e-01,5.863014e+01,4.264018e-01
1.735000e+00,4.236312e-01,9.907328e+00,0.000000e+00,9.913235e+00,0.000000e+00,9.907328e+00,0.000000e+00,9.629314e+00,0.000000e+00,9.652939e+00,0.000000e+00,9.629314e+00,0.000000e+00,4.236312e-01,9.999999e-01,5.863946e+01,4.263340e-01
1.740000e+00,4.252874e-01,9.907955e+00,0.000000e+00,9.913821e+00,0.000000e+00,9.907955e+00,0.000000e+00,9.631819e+00,0.000000e+00,9.655284e+00,0.000000e+00,9.631819e+00,0.000000e+00,4.252874e-01,9.999999e-01,5.864865e+01,4.262672e-01
1.745000e+00,4.269342e-01,9.908572e+00,0.000000e+00,9.914399e+00,0.000000e+00,9.908572e+00,0.000000e+00,9.634290e+00,0.000000e+00,9.657598e+00,0.000000e+00,9.634290e+00,0.000000e+00,4.269342e-01,9.999999e-01,5.865772e+01,4.262013e-01
1.750000e+00,4.285715e-01,9.909182e+00,0.000000e+00,9.914970e+00,0.000000e+00,9.909182e+00,0.000000e+00,9.636728e+00,0.000000e+00,9.659880e+00,0.000000e+00,9.636728e+00,0.000000e+00,4.285715e-01,9.999999e-01,5.866667e+01,4.261363e-01
1.755000e+00,4.301995e-01,9.909783e+00,0.000000e+00,9.915533e+00,0.000000e+00,9.909783e+00,0.000000e+00,9.639134e+00,0.000000e+00,9.662133e+00,0.000000e+00,9.639134e+00,0.000000e+00,4.301995e-01,9.999999e-01,5.867550e+01,4.260722e-01
1.760000e+00,4.318182e-01,9.910377e+00,0.000000e+00,9.916089e+00,0.000000e+00,9.910377e+00,0.000000e+00,9.641508e+00,0.000000e+00,9.664355e+00,0.000000e+00,9.641508e+00,0.000000e+00,4.318182e-01,9.999999e-01,5.868421e+01,4.260089e-01
1.765000e+00,4.334278e-01,9.910963e+00,0.000000e+00,9.916637e+00,0.000000e+00,9.910963e+00,0.000000e+00,9.643851e+00,0.000000e+00,9.666549e+00,0.000000e+00,9.643851e+00,0.000000e+00,4.334278e-01,9.999999e-01,5.869281e+01,4.259465e-01
1.770000e+00,4.350283e-01,9.911541e+00,0.000000e+00,9.917179e+00,0.000000e+00,9.911541e+00,0.000000e+00,9.646163e+00,0.000000e+00,9.668714e+00,0.000000e+00,9.646163e+00,0.000000e+00,4.350283e-01,9.999999e-01,5.870130e+01,4.258849e-01
1.775000e+00,4.366198e-01,9.912111e+00,0.000000e+00,9.917713e+00,0.000000e+00,9.912111e+00,0.000000e+00,9.648446e+00,0.000000e+00,9.670852e+00,0.000000e+00,9.648446e+00,0.000000e+00,4.366198e-01,9.999999e-01,5.870968e+01,4.258241e-01
1.780000e+00,4.382023e-01,9.912675e+00,0.000000e+00,9.918240e+00,0.000000e+00,9.912675e+00,0.000000e+00,9.650700e+00,0.000000e+00,9.672962e+00,0.000000e+00,9.650700e+00,0.000000e+00,4.382023e-01,9.999999e-01,5.871795e+01,4.257641e-01
1.785000e+00,4.397759e-01,9.913231e+00,0.000000e+00,9.918761e+00,0.000000e+00,9.913231e+00,0.000000e+00,9.652924e+00,0.000000e+00,9.675045e+00,0.000000e+00,9.652924e+00,0.000000e+00,4.397759e-01,9.999999e-01,5.872612e+01,4.257049e-01
1.790000e+00,4.413408e-01,9.913780e+00,0.000000e+00,9.919275e+00,0.000000e+00,9.913780e+00,0.000000e+00,9.655121e+00,0.000000e+00,9.677101e+00,0.000000e+00,9.655121e+00,0.000000e+00,4.413408e-01,9.999999e-01,5.873418e+01,4.256465e-01
1.795000e+00,4.428970e-01,9.914322e+00,0.000000e+00,9.919783e+00,0.000000e+00,9.914322e+00,0.000000e+00,9.657290e+00,0.000000e+00,9.679132e+00,0.000000e+00,9.657290e+00,0.000000e+00,4.428970e-01,9.999999e-01,5.874214e+01,4.255888e-01
1.800000e+00,4.444445e-01,9.914858e+00,0.000000e+00,9.920284e+00,0.000000e+00,9.914858e+00,0.000000e+00,9.659432e+00,0.000000e+00,9.681137e+00,0.000000e+00,9.659432e+00,0.000000e+00,4.444445e-01,9.999999e-01,5.875000e+01,4.255319e-01
1.805000e+00,4.459834e-01,9.915387e+00,0.000000e+00,9.920779e+00,0.000000e+00,9.915387e+00,0.000000e+00,9.661547e+00,0.000000e+00,9.683118e+00,0.000000e+00,9.661547e+00,0.000000e+00,4.459834e-01,9.999999e-01,5.875777e+01,4.254757e-01
1.810000e+00,4.475138e-01,9.915909e+00,0.000000e+00,9.921268e+00,0.000000e+00,9.915909e+00,0.000000e+00,9.663636e+00,0.000000e+00,9.685074e+00,0.000000e+00,9.663636e+00,0.000000e+00,4.475138e-01,9.999999e-01,5.876543e+01,4.254201e-01
1.815000e+00,4.490358e-01,9.916425e+00,0.000000e+00,9.921751e+00,0.000000e+00,9.916425e+00,0.000000e+00,9.665700e+00,0.000000e+00,9.687006e+00,0.000000e+00,9.665700e+00,0.000000e+00,4.490358e-01,9.999999e-01,5.877301e+01,4.253653e-01
1.820000e+00,4.505495e-01,9.916935e+00,0.000000e+00,9.922229e+00,0.000000e+00,9.916935e+00,0.000000e+00,9.667738e+00,0.000000e+00,9.688915e+00,0.000000e+00,9.667738e+00,0.000000e+00,4.505495e-01,1.000000e+00,5.878049e+01,4.253112e-01
1.825000e+00,4.520548e-01,9.917438e+00,0.000000e+00,9.922700e+00,0.000000e+00,9.917438e+00,0.000000e+00,9.669752e+00,0.000000e+00,9.690800e+00,0.000000e+00,9.669752e+00,0.000000e+00,4.520548e-01,1.000000e+00,5.878788e+01,4.252577e-01
1.830000e+00,4.535519e-01,9.917935e+00,0.000000e+00,9.923166e+00,0.000000e+00,9.917935e+00,0.000000e+00,9.671742e+00,0.000000e+00,9.692663e+00,0.000000e+00,9.671742e+00,0.000000e+00,4.535519e-01,1.000000e+00,5.879518e+01,4.252049e-01
1.835000e+00,4.550409e-01,9.918427e+00,0.000000e+00,9.923626e+00,0.000000e+00,9.918427e+00,0.000000e+00,9.673707e+00,0.000000e+00,9.694503e+00,0.000000e+00,9.673707e+00,0.000000e+00,4.550409e-01,1.000000e+00,5.880240e+01,4.251527e-01
1.840000e+00,4.565218e-01,9.918912e+00,0.000000e+00,9.924080e+00,0.000000e+00,9.918912e+00,0.000000e+00,9.675649e+00,0.000000e+00,9.696321e+00,0.000000e+00,9.675649e+00,0.000000e+00,4.565218e-01,1.000000e+00,5.880952e+01,4.251012e-01
1.845000e+00,4.579946e-01,9.919392e+00,0.000000e+00,9.924530e+00,0.000000e+00,9.919392e+00,0.000000e+00,9.677569e+00,0.000000e+00,9.698118e+00,0.000000e+00,9.677569e+00,0.000000e+00,4.579946e-01,1.000000e+00,5.881657e+01,4.250503e-01
1.850000e+00,4.594595e-01,9.919866e+00,0.000000e+00,9.924973e+00,0.000000e+00,9.919866e+00,0.000000e+00,9.679465e+00,0.000000e+00,9.699894e+00,0.000000e+00,9.679465e+00,0.000000e+00,4.594595e-01,1.000000e+00,5.882353e+01,4.250000e-01
1.855000e+00,4.609165e-01,9.920335e+00,0.000000e+00,9.925412e+00,0.000000e+00,9.920335e+00,0.000000e+00,9.681340e+00,0.000000e+00,9.701649e+00,0.000000e+00,9.681340e+00,0.000000e+00,4.609165e-01,1.000000e+00,5.883041e+01,4.249503e-01
1.860000e+00,4.623656e-01,9.920798e+00,0.000000e+00,9.925846e+00,0.000000e+00,9.920798e+00,0.000000e+00,9.683192e+00,0.000000e+00,9.703384e+00,0.000000e+00,9.683192e+00,0.000000e+00,4.623656e-01,1.000000e+00,5.883721e+01,4.249012e-01
1.865000e+00,4.638070e-01,9.921256e+00,0.000000e+00,9.926275e+00,0.000000e+00,9.921256e+00,0.000000e+00,9.685024e+00,0.000000e+00,9.705098e+00,0.000000e+00,9.685024e+00,0.000000e+00,4.638070e-01,1.000000e+00,5.884393e+01,4.248526e-01
1.870000e+00,4.652407e-01,9.921708e+00,0.000000e+00,9.926698e+00,0.000000e+00,9.921708e+00,0.000000e+00,9.686834e+00,0.000000e+00,9.706793e+00,0.000000e+00,9.686834e+00,0.000000e+00,4.652407e-01,1.000000e+00,5.885058e+01,4.248047e-01
1.875000e+00,4.666667e-01,9.922156e+00,0.000000e+00,9.927117e+00,0.000000e+00,9.922156e+00,0.000000e+00,9.688623e+00,0.000000e+00,9.708468e+00,0.000000e+00,9.688623e+00,0.000000e+00,4.666667e-01,1.000000e+00,5.885714e+01,4.247573e-01
