rho,d6,d8,d9,d12,d6m,d12m,dm
0.253,0.2949432329547619,0.1463925030570799,0.13009701986808198,0.0837566397133787,0.280764985743257,0.08717850056859681,0.18397174315592688
0.254,0.2951619643542994,0.14649659053089603,0.1301894623215246,0.08381694799912769,0.28091002037363716,0.08725642624103722,0.1840832233073372
0.255,0.2953811035634005,0.1466008723397975,0.13028207807078296,0.08387737230131335,0.2810552837538537,0.08733450919309602,0.18419489647347487
0.256,0.29560065185027407,0.1467053490962119,0.13037486766479908,0.08393791299781779,0.28120077654457953,0.08741274993919482,0.18430676324188713
0.257,0.29582061048872077,0.14681002141531593,0.1304678316549922,0.08399857046827618,0.2813464994093147,0.0874911489961164,0.18441882420271558
0.258,0.29604098075816526,0.14691488991505103,0.13056097059527363,0.08405934509408748,0.2814924530144019,0.08756970688301904,0.18453107994871043
0.259,0.2962617639436881,0.14701995521614017,0.1306542850420613,0.08412023725842491,0.2816386380290429,0.08764842412145038,0.18464353107524664
0.26,0.2964829613360585,0.14712521794210354,0.13074777555429454,0.08418124734624688,0.281785055125315,0.0877273012353619,0.1847561781803385
0.261,0.29670457423176727,0.1472306787192755,0.13084144269344913,0.08424237574430775,0.28193170497818715,0.08780633875112302,0.1848690218646551
0.262,0.29692660393305953,0.14733633817682085,0.13093528702355212,0.08430362284116874,0.28207858826553683,0.08788553719753582,0.1849820627315363
0.263,0.297149051747968,0.14744219694675167,0.13102930911119703,0.08436498902720892,0.28222570566816646,0.0879648971058494,0.18509530138700792
0.264,0.2973719189903466,0.14754825566394397,0.1311235095255592,0.08442647469463634,0.2823730578698205,0.08804441900977471,0.1852087384397976
0.265,0.29759520697990427,0.14765451496615475,0.13121788883841087,0.08448808023749907,0.2825206455572017,0.08812410344549912,0.18532237450135045
0.266,0.29781891704223834,0.147760975494039,0.13131244762413685,0.08454980605169671,0.2826684694199891,0.08820395095170155,0.18543621018584533
0.267,0.2980430505088697,0.14786763789116683,0.13140718645975002,0.08461165253499134,0.28281653015085445,0.08828396206956739,0.18555024611021087
0.268,0.29826760871727614,0.14797450280404087,0.13150210592490694,0.08467362008701927,0.28296482844547954,0.08836413734280336,0.1856644828941415
0.269,0.29849259301092806,0.1480815708821135,0.1315972066019238,0.08473570910930239,0.2831133650025741,0.08844447731765322,0.18577892116011366
0.27,0.2987180047393226,0.1481888427778047,0.13169248907579217,0.08479792000525975,0.2832621405238927,0.0885249825429126,0.1858935615334026
0.271,0.29894384525801937,0.14829631914651945,0.1317879539341951,0.0848602531802193,0.28341115571425285,0.08860565356994478,0.18600840464209883
0.272,0.2991701159286757,0.14840400064666578,0.13188360176752337,0.08492270904142964,0.28356041128155257,0.08868649095269619,0.1861234511171244
0.273,0.2993968181190822,0.14851188793967238,0.13197943316889152,0.0849852879980718,0.28370990793678835,0.08876749524771198,0.18623870159225012
0.274,0.299623953203199,0.1486199816900071,0.1320754487341545,0.08504799046127134,0.2838596463940733,0.08884866701415191,0.1863541567041126
0.275,0.29985152256119185,0.14872828256519485,0.13217164906192405,0.08511081684411026,0.28400962737065505,0.08893000681380622,0.18646981709223065
0.276,0.3000795275794685,0.1488367912358361,0.1322680347535853,0.08517376756163919,0.28415985158693435,0.08901151521111181,0.18658568339902307
0.277,0.3003079696507156,0.14894550837562515,0.13236460641331366,0.08523684303088949,0.2843103197664834,0.08909319277316807,0.18670175626982574
0.278,0.3005368501739356,0.1490544346613691,0.13246136464809147,0.08530004367088584,0.2844610326360642,0.08917504006975356,0.18681803635290892
0.279,0.30076617055448424,0.14916357077300635,0.1325583100677254,0.08536336990265835,0.28461199092564776,0.08925705767334208,0.186934524299495
0.28,0.3009959322041078,0.14927291739362542,0.13265544328486314,0.0854268221492552,0.2847631953684325,0.08933924615911944,0.18705122076377595
0.281,0.301226136540981,0.1493824752094843,0.13275276491501098,0.08549040083575535,0.28491464670086325,0.08942160610499984,0.18716812640293154
0.28200000000000003,0.3014567849897455,0.14949224491002935,0.13285027557655113,0.08555410638928097,0.28506634566265066,0.08950413809164297,0.18728524187714682
0.28300000000000003,0.3016878789815478,0.14960222718791485,0.1329479758907591,0.08561793923901051,0.2852182929967903,0.08958684270247058,0.1874025678496304
0.28400000000000003,0.30191941995407795,0.14971242273902213,0.13304586648182168,0.08568189981619141,0.28537048944958204,0.08966972052368377,0.1875201049866329
0.28500000000000003,0.302151409351609,0.14982283226247955,0.13314394797685436,0.08574598855415323,0.2855229357706497,0.08975277214428003,0.18763785395746482
0.28600000000000003,0.30238384862503564,0.14993345646068215,0.13324222100591954,0.08581020588832065,0.2856756327129604,0.08983599815607049,0.18775581543451547
0.28700000000000003,0.3026167392319138,0.1500442960393113,0.13334068620204437,0.0858745522562267,0.28582858103284514,0.08991939915369745,0.18787399009327133
0.28800000000000003,0.302850082636501,0.1501553517073552,0.13343934420123926,0.08593902809752603,0.28598178149001796,0.09000297573465187,0.18799237861233492
0.28900000000000003,0.303083880309796,0.15026662417712877,0.13353819564251576,0.08600363385400843,0.28613523484759656,0.09008672849929102,0.18811098167344376
0.29,0.30331813372957905,0.1503781141642941,0.13363724116790546,0.0860683699696122,0.28628894187212245,0.09017065805085642,0.1882297999614894
0.291,0.3035528443804532,0.15048982238788097,0.13373648142247854,0.08613323689043782,0.28644290333358124,0.09025476499549165,0.18834883416453643
0.292,0.3037880137538848,0.15060174957030767,0.13383591705436218,0.08619823506476172,0.2865971200054237,0.09033904994226058,0.18846808497384215
0.293,0.30402364334824494,0.15071389643740146,0.13393554871475988,0.08626336494305001,0.286751592664586,0.09042351350316553,0.18858755308387573
0.294,0.3042597346688512,0.15082626371841995,0.13403537705797036,0.08632862697797247,0.28690632209151073,0.09050815629316566,0.18870723919233817
0.295,0.3044962892280095,0.1509388521460721,0.13413540274140662,0.08639402162441666,0.2870613090701681,0.09059297893019552,0.18882714400018183
0.296,0.30473330854505615,0.15105166245653945,0.1342356264256155,0.08645954933950194,0.2872165543880771,0.09067798203518367,0.1889472682116304
0.297,0.304970794146401,0.15116469538949762,0.13433604877429703,0.08652521058259383,0.2873720588363267,0.09076316623207145,0.18906761253419904
0.298,0.30520874756556937,0.1512779516881381,0.1344366704543241,0.08659100581531844,0.2875278232095977,0.09084853214783203,0.1891881776787149
0.299,0.30544717034324625,0.15139143209918984,0.13453749213576224,0.08665693550157677,0.28768384830618404,0.09093408041248952,0.18930896435933678
0.3,0.30568606402731924,0.1515051373729414,0.1346385144918895,0.08672300010755958,0.28784013492801513,0.09101981165913804,0.18942997329357655
0.301,0.3059254301729223,0.15161906826326296,0.13473973819921672,0.08678920010176192,0.2879966838806772,0.09110572652396128,0.18955120520231927
0.302,0.3061652703424805,0.1517332255276286,0.13484116393750775,0.08685553595499798,0.28815349597343626,0.09119182564625196,0.1896726608098441
0.303,0.30640558610575397,0.151847609927139,0.1349427923897995,0.08692200814041626,0.28831057201925997,0.09127810966843161,0.18979434084384575
0.304,0.306646379039883,0.15196222222654385,0.1350446242424231,0.08698861713351433,0.28846791283484013,0.09136457923607037,0.18991624603545526
0.305,0.3068876507294333,0.15207706319426478,0.1351466601850242,0.08705536341215431,0.28862551924061575,0.091451234997907,0.19003837711926141
0.306,0.30712940276644135,0.15219213360241832,0.13524890091058384,0.08712224745657801,0.28878339206079556,0.09153807760586902,0.1901607348333323
0.307,0.30737163675046025,0.15230743422683926,0.13535134711543984,0.08718926974942247,0.28894153212338125,0.09162510771509301,0.19028331991923716
0.308,0.3076143542886061,0.1524229658471037,0.13545399949930764,0.0872564307757355,0.2890999402601907,0.0917123259839453,0.19040613312206803
0.309,0.30785755699560463,0.15253872924655276,0.13555685876530194,0.08732373102299137,0.2892586173068812,0.09179973307404234,0.19052917519046175
0.31,0.30810124649383774,0.15265472521231654,0.13565992561995818,0.08739117098110659,0.28941756410297315,0.09188732965027158,0.19065244687662233
0.311,0.30834542441339136,0.1527709545353376,0.1357632007732541,0.08745875114245594,0.2895767814918738,0.09197511638081259,0.19077594893634323
0.312,0.30859009239210267,0.15288741801039524,0.13586668493863188,0.08752647200188844,0.2897362703209015,0.092063093937158,0.19089968212902975
0.313,0.308835252075608,0.15300411643612993,0.13597037883301996,0.08759433405674372,0.2898960314413091,0.09215126299413491,0.19102364721772203
0.314,0.30908090511739167,0.15312105061506762,0.13607428317685552,0.08766233780686813,0.290056065708309,0.09223962422992635,0.19114784496911774
0.315,0.30932705317883447,0.15323822135364443,0.13617839869410658,0.08773048375463137,0.29021637398109723,0.09232817832609291,0.19127227615359504
0.316,0.30957369792926287,0.1533556294622315,0.1362827261122949,0.08779877240494308,0.29037695712287825,0.0924169259675945,0.19139694154523634
0.317,0.30982084104599816,0.15347327575516023,0.13638726616251848,0.08786720426526942,0.29053781600088974,0.09250586784281249,0.1915218419218511
0.318,0.310068484214407,0.1535911610507472,0.13649201957947474,0.08793577984565021,0.2906989514864279,0.09259500464357165,0.1916469780649998
0.319,0.310316629127951,0.15370928617131988,0.13659698710148332,0.08800449965871565,0.2908603644548728,0.09268433706516271,0.19177235076001775
0.32,0.31056527748823787,0.15382765194324233,0.13670216947050992,0.08807336421970371,0.29102205578571305,0.09277386580636472,0.19189796079603888
0.321,0.3108144310050723,0.15394625919694083,0.1368075674321891,0.08814237404647728,0.29118402636257257,0.09286359156946786,0.19202380896602023
0.322,0.3110640913965071,0.15406510876692997,0.13691318173584854,0.08821152965954158,0.29134627707323574,0.09295351506029616,0.1921498960667659
0.323,0.31131426038889554,0.15418420149183926,0.13701901313453266,0.08828083158206189,0.29150880880967345,0.0930436369882308,0.19227622289895216
0.324,0.31156493971694355,0.1543035382144391,0.13712506238502664,0.08835028033988106,0.29167162246806994,0.09313395806623319,0.19240279026715154
0.325,0.3118161311237615,0.15442311978166787,0.1372313302478809,0.08841987646153748,0.2918347189488487,0.0932244790108684,0.19252959897985858
0.326,0.3120678363609189,0.15454294704465865,0.13733781748743512,0.0884896204782832,0.29199809915669933,0.09331520054232886,0.1926566498495141
0.327,0.3123200571884961,0.1546630208587664,0.1374445248718435,0.08855951292410175,0.2921617640006046,0.09340612338445818,0.19278394369253135
0.328,0.31257279537513927,0.15478334208359518,0.137551453173099,0.0886295543357269,0.2923257143938672,0.09349724826477505,0.19291148132932112
0.329,0.3128260526981144,0.15490391158302588,0.13765860316705875,0.08869974525266072,0.2924899512541374,0.09358857591449764,0.19303926358431753
0.33,0.31307983094336217,0.15502473022524385,0.13776597563346918,0.08877008621719241,0.29265447550344054,0.0936801070685678,0.19316729128600416
0.331,0.31333413190555287,0.15514579888276697,0.13787357135599143,0.08884057777441702,0.2928192880682046,0.09377184246567576,0.19329556526694022
0.332,0.3135889573881422,0.15526711843247382,0.13798139112222704,0.08891122047225436,0.29298438987928827,0.09386378284828487,0.1934240863637865
0.333,0.3138443092034271,0.15538868975563208,0.13808943572374394,0.08898201486146806,0.29314978187200896,0.09395592896265671,0.19355285541733283
0.334,0.3141001891726024,0.15551051373792757,0.1381977059561022,0.08905296149568484,0.29331546498617184,0.09404828155887622,0.19368187327252404
0.335,0.31435659912581804,0.1556325912694925,0.1383062026188807,0.0891240609314139,0.29348144016609784,0.09414084139087706,0.1938111407784875
0.336,0.31461354090223553,0.15575492324493523,0.13841492651570325,0.08919531372806652,0.2936477083606525,0.0942336092164674,0.1939406587885599
0.337,0.3148710163500869,0.15587751056336926,0.13852387845426567,0.08926672044797566,0.2938142705232754,0.09432658579735552,0.1940704281603155
0.338,0.31512902732673204,0.1560003541284432,0.13863305924636243,0.08933828165641604,0.29398112761200984,0.09441977189917601,0.1942004497555929
0.339,0.315387575698718,0.1561234548483701,0.13874246970791396,0.08940999792162403,0.2941482805895314,0.09451316829151604,0.1943307244405237
0.34,0.3156466633418382,0.15624681363595824,0.13885211065899394,0.08948186981481791,0.29431573042317843,0.09460677574794174,0.19446125308556012
0.341,0.31590629214119165,0.15637043140864082,0.13896198292385697,0.0895538979102184,0.29448347808498243,0.09470059504602489,0.19459203656550367
0.342,0.3161664639912438,0.156494309088507,0.13907208733096632,0.08962608278506903,0.29465152455169724,0.09479462696736994,0.19472307575953363
0.343,0.3164271807958864,0.1566184476023325,0.13918242471302208,0.08969842501965707,0.2948198708048308,0.09488887229764109,0.19485437155123592
0.34400000000000003,0.31668844446849964,0.15674284788161086,0.13929299590698935,0.08977092519733426,0.294988517830675,0.0949833318265896,0.1949859248286323
0.34500000000000003,0.31695025693201245,0.15686751086258477,0.1394038017541267,0.08984358390453809,0.2951574666203372,0.09507800634808142,0.19511773648420933
0.34600000000000003,0.31721262011896606,0.15699243748627745,0.13951484310001527,0.08991640173081296,0.2953267181697713,0.095172896660125,0.19524980741494816
0.34700000000000003,0.3174755359715753,0.15711762869852486,0.1396261207945873,0.08998937926883166,0.2954962734798096,0.09526800356489941,0.19538213852235445
0.34800000000000003,0.3177390064417928,0.15724308545000767,0.13973763569215564,0.09006251711441705,0.29566613355619414,0.09536332786878245,0.19551473071248826
0.34900000000000003,0.31800303349137166,0.15736880869628367,0.13984938865144317,0.09013581586656381,0.29583629940960887,0.09545887038237938,0.19564758489599413
0.35000000000000003,0.3182676190919306,0.15749479939782032,0.1399613805356125,0.09020927612746056,0.2960067720557124,0.09555463192055151,0.19578070198813194
0.35100000000000003,0.3185327652250176,0.15762105852002797,0.14007361221229597,0.09028289850251191,0.29617755251516986,0.09565061330244531,0.1959140829088076
0.35200000000000004,0.3187984738821759,0.1577475870332928,0.14018608455362586,0.09035668360036099,0.29634864181368636,0.09574681535152155,0.19604772858260391
0.353,0.3190647470650092,0.15787438591301045,0.14029879843626483,0.09043063203291196,0.29652004098203977,0.09584323889558491,0.19618163993881232
0.354,0.3193315867852481,0.15800145613961972,0.1404117547414367,0.09050474441535285,0.2966917510561142,0.09593988476681362,0.1963158179114639
0.355,0.3195989950648169,0.15812879869863675,0.1405249543549573,0.09057902136617837,0.2968637730769336,0.09603675380178944,0.19645026343936153
0.356,0.3198669739359008,0.15825641458068912,0.14063839816726598,0.09065346350721332,0.29703610809069586,0.0961338468415281,0.19658497746611195
0.357,0.32013552544101437,0.1583843047815507,0.14075208707345685,0.09072807146363579,0.2972087571488066,0.09623116473150946,0.19671996094015806
0.358,0.3204046516330686,0.15851247030217636,0.14086602197331066,0.09080284586400077,0.29738172130791446,0.09632870832170859,0.19685521481481152
0.359,0.32067435457544163,0.1586409121487373,0.14098020377132695,0.09087778734026399,0.2975550016299451,0.09642647846662653,0.19699074004828576
0.36,0.320944636342047,0.15876963133265667,0.14109463337675612,0.09095289652780582,0.29772859918213646,0.09652447602532176,0.1971265376037291
0.361,0.3212154990174045,0.15889862887064496,0.14120931170363218,0.09102817406545549,0.2979025150370742,0.09662270186144166,0.197262608449258
0.362,0.32148694469671024,0.15902790578473658,0.14132423967080568,0.09110362059551558,0.2980767502727281,0.09672115684325441,0.19739895355799122
0.363,0.32175897548590904,0.15915746310232584,0.1414394182019766,0.09117923676378648,0.2982513059724864,0.0968198418436809,0.19753557390808363
0.364,0.32203159350176475,0.15928730185620404,0.14155484822572806,0.09125502321959138,0.2984261832251932,0.09691875774032731,0.1976724704827603
0.365,0.32230480087193425,0.15941742308459622,0.14167053067555982,0.09133098061580122,0.2986013831251852,0.09701790541551761,0.19780964427035136
0.366,0.32257859973503944,0.15954782783119856,0.14178646648992235,0.09140710960886003,0.2987769067723276,0.09711728575632647,0.19794709626432705
0.367,0.3228529922407417,0.15967851714521605,0.14190265661225124,0.09148341085881034,0.298952755272052,0.0972168996546127,0.1980848274633323
0.368,0.32312798054981545,0.15980949208140063,0.14201910199100143,0.09155988502931897,0.29912892973539384,0.09731674800705231,0.1982228388712231
0.369,0.3234035668342238,0.15994075370008914,0.14213580357968253,0.09163653278770297,0.29930543127902987,0.0974168317151728,0.19836113149710136
0.37,0.3236797532771931,0.1600723030672422,0.14225276233689366,0.09171335480495577,0.2994822610253165,0.09751715168538679,0.19849970635535163
0.371,0.32395654207329055,0.16020414125448318,0.1423699792263591,0.09179035175577357,0.2996594201023282,0.09761770882902664,0.19863856446567746
0.372,0.32423393542849965,0.1603362693391373,0.14248745521696404,0.09186752431858206,0.2998369096438962,0.09771850406237906,0.19877770685313764
0.373,0.32451193556029817,0.16046868840427148,0.14260519128279064,0.09194487317556314,0.3000147307896477,0.09781953830672008,0.19891713454818385
0.374,0.32479054469773627,0.16060139953873404,0.14272318840315446,0.09202239901268225,0.30019288468504524,0.09792081248835027,0.19905684858669775
0.375,0.3250697650815155,0.1607344038371953,0.14284144756264117,0.09210010251971555,0.30037137248142626,0.09802232753863042,0.19919685001002832
0.376,0.32534959896406773,0.16086770240018813,0.14295996975114364,0.09217798439027759,0.3005501953360436,0.0981240843940173,0.19933713986503046
0.377,0.3256300486096353,0.16100129633414875,0.14307875596389924,0.09225604532184921,0.30072935441210574,0.09822608399609999,0.19947771920410284
0.378,0.3259111162943524,0.16113518675145855,0.1431978072015275,0.0923342860158055,0.30090885087881747,0.09832832729163633,0.19961858908522687
0.379,0.3261928043063252,0.16126937477048522,0.1433171244700684,0.09241270717744425,0.3010886859114211,0.09843081523258974,0.1997597505720054
0.38,0.3264751149457158,0.1614038615156255,0.1434367087810201,0.0924913095160146,0.30126886069123804,0.09853354877616649,0.19990120473370226
0.381,0.32675805052482326,0.161538648117347,0.1435565611513785,0.09257009374474579,0.3014493764057105,0.09863652888485311,0.20004295264528182
0.382,0.32704161336816856,0.16167373571223154,0.14367668260367542,0.09264906058087632,0.30163023424844393,0.09873975652645418,0.20018499538744908
0.383,0.32732580581257775,0.16180912544301793,0.1437970741660185,0.0927282107456834,0.3018114354192493,0.09884323267413057,0.20032733404668995
0.384,0.32761063020726766,0.16194481845864586,0.1439177368721307,0.09280754496451248,0.30199298112418616,0.0989469583064379,0.20046996971531206
0.385,0.32789608891393135,0.16208081591429982,0.14403867176139046,0.09288706396680729,0.30217487257560605,0.09905093440736543,0.20061290349148572
0.386,0.32818218430682417,0.16221711897145302,0.14415987987887202,0.09296676848613998,0.30235711099219587,0.09915516196637505,0.20075613647928542
0.387,0.3284689187728515,0.16235372879791277,0.14428136227538627,0.09304665926024154,0.3025396975990223,0.0992596419784411,0.2008996697887317
0.388,0.32875629471165646,0.16249064656786508,0.1444031200075218,0.09312673703103264,0.3027226336275761,0.09936437544408999,0.20104350453583308
0.389,0.32904431453570837,0.16262787346192054,0.14452515413768657,0.09320700254465455,0.30290592031581676,0.09946936336944064,0.2011876418426288
0.39,0.32933298067039235,0.16276541066715988,0.1446474657341495,0.09328745655150059,0.3030895589082183,0.09957460676624488,0.20133208283723159
0.391,0.3296222955540995,0.16290325937718078,0.14477005587108302,0.09336809980624756,0.30327355065581385,0.09968010665192863,0.2014768286538712
0.392,0.32991226163831766,0.16304142079214404,0.1448929256286054,0.09344893306788771,0.3034578968162426,0.099785864049633,0.2016218804329378
0.393,0.3302028813877238,0.16317989611882125,0.14501607609282408,0.09352995709976092,0.303642598653796,0.09989187998825622,0.20176723932102608
0.394,0.33049415728027565,0.1633186865706419,0.14513950835587852,0.09361117266958718,0.3038276574394643,0.0999981555024955,0.2019129064709799
0.395,0.33078609180730584,0.1634577933677419,0.1452632235159848,0.09369258054949933,0.304013074450984,0.1001046916328896,0.2020588830419368
0.396,0.3310786874736159,0.16359721773701155,0.14538722267747883,0.09377418151607614,0.30419885097288557,0.10021148942586168,0.20220517019937365
0.397,0.33137194679757076,0.16373696091214457,0.1455115069508617,0.09385597635037571,0.30438498829654126,0.10031854993376249,0.20235176911515187
0.398,0.3316658723111953,0.16387702413368738,0.1456360774528441,0.09393796583796912,0.3045714877202138,0.10042587421491395,0.20249868096756388
0.399,0.33196046656027056,0.16401740864908895,0.145760935306392,0.09402015076897449,0.3047583505491053,0.10053346333365326,0.20264590694137927
0.4,0.33225573210443105,0.1641581157127507,0.14588608164077235,0.0941025319380913,0.3049455780954066,0.1006413183603772,0.20279344822789191
0.401,0.332551671517264,0.16429914658607758,0.14601151759159922,0.09418511014463499,0.3051331716783471,0.100749440371587,0.20294130602496702
0.402,0.3328482873864073,0.16444050253752865,0.1461372443008804,0.09426788619257188,0.3053211326242447,0.10085783044993359,0.20308948153708917
0.403,0.3331455823136508,0.164582184842669,0.14626326291706465,0.09435086089055464,0.3055094622665572,0.10096648968426324,0.20323797597541024
0.404,0.3334435589150365,0.16472419478422165,0.14638957459508878,0.09443403505195766,0.3056981619459326,0.10107541916966352,0.20338679055779807
0.405,0.33374221982096075,0.16486653365211992,0.14651618049642587,0.09451740949491318,0.3058872330102613,0.10118462000750991,0.20353592650888558
0.406,0.3340415676762769,0.1650092027435606,0.1466430817891335,0.09460098504234753,0.30607667681472767,0.10129409330551259,0.20368538506012018
0.40700000000000003,0.33434160514039923,0.16515220336305744,0.14677027964790254,0.0946847625220178,0.30626649472186335,0.10140384017776391,0.20383516744981361
0.40800000000000003,0.3346423348874067,0.16529553682249468,0.14689777525410624,0.09476874276654876,0.3064566881015993,0.10151386174478602,0.20398527492319266
0.40900000000000003,0.33494375960615025,0.16543920444118196,0.1470255697958501,0.09485292661347018,0.30664725833132006,0.10162415913357917,0.2041357087324496
0.41000000000000003,0.335245882000357,0.16558320754590894,0.14715366446802192,0.09493731490525462,0.3068382067959173,0.10173473347767038,0.20428647013679385
0.41100000000000003,0.33554870478873944,0.16572754747100088,0.1472820604723423,0.09502190848935538,0.3070295348878443,0.10184558591716247,0.20443756040250338
0.41200000000000003,0.33585223070510295,0.16587222555837441,0.14741075901741593,0.09510670821824486,0.30722124400717105,0.10195671759878373,0.2045889808029774
0.41300000000000003,0.33615646249845554,0.1660172431575942,0.14753976131878282,0.09519171494945348,0.3074133355616396,0.10206812967593788,0.20474073261878872
0.41400000000000003,0.33646140293311766,0.16616260162592966,0.14766906859897053,0.09527692954560864,0.3076058109667201,0.10217982330875461,0.20489281713773733
0.41500000000000004,0.3367670547888343,0.1663083023284128,0.14779868208754665,0.09536235287447435,0.30779867164566704,0.10229179966414051,0.20504523565490373
0.41600000000000004,0.3370734208608863,0.16645434663789577,0.14792860302117167,0.0954479858089911,0.3079919190295763,0.10240405991583049,0.20519798947270343
0.41700000000000004,0.33738050396020497,0.16660073593510985,0.14805883264365247,0.09553382922731603,0.30818555455744323,0.10251660524443984,0.20535107990094148
0.418,0.3376883069134848,0.16674747160872438,0.14818937220599646,0.09561988401286377,0.3083795796762192,0.10262943683751635,0.20550450825686778
0.419,0.33799683256330065,0.16689455505540646,0.14832022296646574,0.09570615105434736,0.30857399584087225,0.10274255588959365,0.20565827586523291
0.42,0.3383060837682226,0.16704198767988082,0.14845138619063247,0.09579263124581962,0.30876880451444405,0.1028559636022442,0.2058123840583441
0.421,0.3386160634029345,0.1671897708949913,0.148582863151434,0.0958793254867153,0.30896400716811107,0.10296966118413341,0.2059668341761222
0.422,0.3389267743583518,0.16733790612176141,0.14871465512922913,0.09596623468189287,0.309159605281244,0.10308364985107399,0.206121627566159
0.423,0.3392382195417419,0.1674863947894568,0.14884676341185465,0.09605335974167763,0.30935560034146875,0.10319793082608093,0.20627676558377486
0.424,0.33955040187684404,0.16763523833564753,0.1489791892946822,0.09614070158190446,0.30955199384472776,0.10331250533942693,0.20643224959207737
0.425,0.339863324303992,0.16778443820627106,0.14911193408067627,0.09622826112396154,0.30974878729534194,0.10342737462869828,0.20658808096202005
0.426,0.3401769897802364,0.16793399585569604,0.149244999080452,0.09631603929483407,0.3099459822060726,0.10354253993885158,0.2067442610724621
0.427,0.340491401279469,0.1680839127467865,0.1493783856123341,0.09640403702714871,0.31014358009818527,0.10365800252227056,0.20690079131022793
0.428,0.3408065617925477,0.16823419035096684,0.14951209500241613,0.09649225525921837,0.3103415825015129,0.10377376363882386,0.20705767307016837
0.429,0.34112247432742343,0.16838483014828728,0.14964612858462006,0.09658069493508742,0.3105399909545198,0.10388982455592305,0.20721490775522147
0.43,0.34143914190926694,0.16853583362748983,0.14978048770075728,0.09666935700457731,0.3107388070043671,0.10400618654858138,0.20737249677647424
0.431,0.34175656758059814,0.16868720228607517,0.1499151737005889,0.09675824242333272,0.3109380322069778,0.10412285089947304,0.2075304415532254
0.432,0.34207475440141566,0.16883893763036992,0.15005018794188776,0.09684735215286809,0.31113766812710236,0.10423981889899309,0.2076887435130478
0.433,0.3423937054493279,0.16899104117559466,0.1501855317905004,0.09693668716061461,0.3113377163383866,0.10435709184531765,0.2078474040918521
0.434,0.3427134238196856,0.1691435144459328,0.1503212066204101,0.09702624841996788,0.3115381784234376,0.10447467104446509,0.20800642473395134
0.435,0.34303391262571503,0.16929635897459963,0.15045721381379965,0.09711603691033562,0.3117390559738925,0.10459255781035755,0.208165806892125
0.436,0.34335517499865315,0.16944957630391222,0.15059355476111602,0.09720605361718629,0.31194035059048686,0.10471075346488318,0.208325552027685
0.437,0.34367721408788326,0.16960316798536043,0.15073023086113443,0.09729629953209788,0.31214206388312354,0.1048292593379588,0.2084856616105412
0.438,0.3440000330610728,0.1697571355796779,0.15086724352102387,0.09738677565280751,0.31234419747094316,0.10494807676759342,0.2086461371192683
0.439,0.3443236351043112,0.16991148065691428,0.15100459415641276,0.09747748298326102,0.3125467529823943,0.10506720709995222,0.2088069800411733
0.44,0.3446480234222507,0.17006620479650789,0.1511422841914555,0.09756842253366364,0.3127497320553046,0.10518665168942114,0.20896819187236285
0.441,0.3449732012382467,0.17022130958735893,0.15128031505889972,0.09765959532053071,0.3129531363369529,0.1053064118986722,0.20912977411781253
0.442,0.34529917179450104,0.17037679662790384,0.15141868820015378,0.09775100236673928,0.31315696748414157,0.1054264890987294,0.20929172829143544
0.443,0.3456259383522053,0.17053266752619012,0.15155740506535548,0.0978426447015798,0.31336122716327014,0.10554688466903536,0.20945405591615276
0.444,0.34595350419168636,0.17068892389995177,0.15169646711344106,0.09793452336080874,0.31356591705040904,0.10566759999751833,0.20961675852396366
0.445,0.3462818726125529,0.1708455673766856,0.1518358758122151,0.09802663938670154,0.31377103883137436,0.10578863648066034,0.20977983765601732
0.446,0.3466110469338435,0.17100259959372843,0.15197563263842082,0.09811899382810613,0.313976594201803,0.10590999552356542,0.2099432948626842
0.447,0.3469410304941759,0.17116002219833476,0.15211573907781134,0.09821158774049683,0.31418258486722944,0.10603167854002918,0.21010713170362927
0.448,0.3472718266518981,0.17131783684775528,0.1522561966252216,0.09830442218602928,0.3143890125431617,0.1061536869526084,0.21027134974788508
0.449,0.3476034387852403,0.1714760452093164,0.15239700678464096,0.09839749823359525,0.3145958789551601,0.10627602219269189,0.210435950573926
0.45,0.3479358702924688,0.17163464896050004,0.1525381710692863,0.09849081695887864,0.31480318583891465,0.10639868570057165,0.21060093576974317
0.451,0.3482691245920413,0.17179364978902487,0.15267969100167633,0.09858437944441165,0.3150109349403248,0.10652167892551485,0.2107663069329198
0.452,0.34860320512276355,0.17195304939292785,0.15282156811370612,0.09867818677963157,0.31521912801557883,0.1066450033258367,0.21093206567070777
0.453,0.3489381153439474,0.17211284948064667,0.15296380394672274,0.09877224006093843,0.3154277668312352,0.10676866036897385,0.21109821360010453
0.454,0.3492738587355703,0.17227305177110314,0.15310640005160148,0.09886654039175292,0.3156368531643035,0.10689265153155857,0.21126475234793105
0.455,0.3496104387984374,0.1724336579937873,0.15324935798882283,0.09896108888257497,0.315846388802327,0.10701697829949366,0.21143168355091038
0.456,0.34994785905434345,0.17259466988884242,0.15339267932855025,0.09905588665104317,0.31605637554346594,0.10714164216802834,0.2115990088557471
0.457,0.3502861230462375,0.17275608920715105,0.15353636565070897,0.09915093482199444,0.31626681519658056,0.1072666446418344,0.21176672991920747
0.458,0.35062523433838927,0.1729179177104211,0.15368041854506498,0.09924623452752464,0.31647770958131716,0.10739198723508371,0.21193484840820043
0.459,0.350965196516556,0.17308015717127398,0.15382483961130552,0.09934178690704962,0.31668906052819257,0.10751767147152612,0.2121033659998593
