p,r6l,r12l,r6m,r12m,r6h,r12h
0.28200000000000003,0.18279737809315327,0.09512429097892973,0.40106334644516217,0.2841920004570318,1.3743786109439076,1.2474685820178393
0.28300000000000003,0.18280494765145422,0.0951279528574552,0.40116616957524376,0.2842601224852216,1.3745613518732909,1.2476036598805562
0.28400000000000003,0.18281251798035478,0.09513161510503057,0.40126906890269254,0.2843282964531162,1.3747442864706318,1.247738888229367
0.28500000000000003,0.18282008907998035,0.0951352777217155,0.4013720445155389,0.2843965224215288,1.374927415054066,1.2478742673187728
0.28600000000000003,0.18282766095045622,0.09513894070756958,0.40147509650195196,0.2844648004513695,1.3751107379424,1.248009797403847
0.28700000000000003,0.18283523359190784,0.09514260406265257,0.40157822495024026,0.28453313060364477,1.375294255455206,1.2481454787402957
0.28800000000000003,0.18284280700446057,0.0951462677870241,0.40168142994885225,0.2846015129394588,1.3754779679127114,1.2482813115843199
0.28900000000000003,0.18285038118823996,0.09514993188074396,0.40178471158637546,0.28466994752001235,1.3756618756359043,1.248417296192771
0.29,0.1828579561433714,0.09515359634387184,0.40188806995153786,0.2847384344066047,1.3758459789464774,1.2485534328230692
0.291,0.18286553186998036,0.09515726117646739,0.40199150513320814,0.28480697366063185,1.3760302781668439,1.2486897217332056
0.292,0.18287310836819248,0.0951609263785905,0.40209501722039515,0.2848755653435883,1.3762147736201185,1.2488261631817732
0.293,0.18288068563813326,0.09516459195030082,0.4021986063022496,0.28494420951706656,1.376399465630165,1.2489627574279591
0.294,0.1828882636799283,0.0951682578916582,0.4023022724680619,0.28501290624275755,1.3765843545215546,1.2490995047315452
0.295,0.18289584249370328,0.09517192420272236,0.4024060158072658,0.2850816555824504,1.376769440619606,1.2492364053528677
0.296,0.1829034220795838,0.09517559088355317,0.4025098364094352,0.285150457598033,1.3769547242503288,1.2493734595529036
0.297,0.18291100243769545,0.09517925793421039,0.4026137343642878,0.28521931235149256,1.3771402057405442,1.2495106675932437
0.298,0.1829185835681641,0.09518292535475385,0.40271770976168225,0.285288219904915,1.377325885417695,1.2496480297360055
0.299,0.18292616547111537,0.09518659314524344,0.4028217626916206,0.28535718032048546,1.3775117636100696,1.2497855462439698
0.3,0.18293374814667507,0.09519026130573899,0.40292589324424727,0.2854261936604889,1.3776978406465838,1.2499232173804795
0.301,0.18294133159496895,0.09519392983630037,0.4030301015098509,0.28549525998730985,1.377884116857012,1.2500610434095145
0.302,0.1829489158161228,0.09519759873698744,0.40313438757886283,0.28556437936343276,1.378070592571774,1.2501990245956447
0.303,0.18295650081026255,0.09520126800786016,0.40323875154185895,0.2856335518514423,1.3782572681220993,1.2503371612040364
0.304,0.182964086577514,0.09520493764897833,0.4033431934895583,0.2857027775140233,1.3784441438398998,1.2504754535004938
0.305,0.1829716731180031,0.09520860766040198,0.40344771351282555,0.2857720564139612,1.3786312200579054,1.250613901751383
0.306,0.1829792604318558,0.095212278042191,0.40355231170266875,0.28584138861414216,1.3788184971095285,1.2507525062237335
0.307,0.182986848519198,0.09521594879440529,0.4036569881502425,0.2859107741775533,1.3790059753290203,1.2508912671851955
0.308,0.18299443738015578,0.09521961991710493,0.4037617429468453,0.28598021316728295,1.3791936550512702,1.2510301849039835
0.309,0.18300202701485502,0.09522329141034983,0.4038665761839222,0.28604970564652055,1.3793815366120625,1.2511692596489528
0.31,0.18300961742342178,0.09522696327419994,0.403971487953063,0.2861192516785571,1.3795696203477874,1.2513084916895938
0.311,0.18301720860598228,0.09523063550871531,0.40407647834600524,0.2861888513267859,1.379757906595752,1.2514478812960148
0.312,0.18302480056266252,0.09523430811395595,0.4041815474546318,0.2862585046547014,1.3799463956938824,1.2515874287389064
0.313,0.18303239329358856,0.09523798108998191,0.40428669537097306,0.286328211725901,1.380135087980998,1.2517271342896445
0.314,0.18303998679888667,0.09524165443685319,0.40439192218720543,0.28639797260408395,1.3803239837965962,1.2518669982202317
0.315,0.18304758107868294,0.09524532815462991,0.40449722799565424,0.28646778735305256,1.3805130834809909,1.2520070208032095
0.316,0.18305517613310365,0.09524900224337204,0.40460261288879074,0.28653765603671116,1.3807023873752309,1.2521472023118607
0.317,0.18306277196227508,0.09525267670313976,0.40470807695923583,0.286607578719068,1.3808918958211875,1.25228754302004
0.318,0.18307036856632347,0.09525635153399312,0.4048136202997576,0.2866775554642343,1.3810816091614524,1.252428043202252
0.319,0.18307796594537504,0.09526002673599226,0.4049192430032732,0.2867475863364241,1.3812715277394805,1.2525687031336328
0.32,0.18308556409955618,0.09526370230919727,0.405024945162848,0.2868176713999559,1.3814616518993916,1.2527095230899712
0.321,0.1830931630289932,0.09526737825366832,0.4051307268716978,0.2868878107192516,1.3816519819862105,1.2528505033476756
0.322,0.18310076273381257,0.09527105456946551,0.40523658822318676,0.28695800435883734,1.3818425183456244,1.2529916441837876
0.323,0.18310836321414073,0.09527473125664909,0.40534252931082937,0.28702825238334345,1.38203326132423,1.2531329458760299
0.324,0.18311596447010395,0.09527840831527916,0.40544855022828985,0.2870985548575049,1.3822242112693237,1.2532744087027683
0.325,0.18312356650182887,0.09528208574541594,0.4055546510693838,0.28716891184616133,1.3824153685290517,1.2534160329429662
0.326,0.1831311693094419,0.09528576354711965,0.40566083192807584,0.2872393234142572,1.3826067334523173,1.2535578188762864
0.327,0.18313877289306954,0.09528944172045044,0.40576709289848345,0.2873097896268421,1.3827983063888334,1.2536997667830077
0.328,0.18314637725283842,0.09529312026546864,0.40587343407487436,0.28738031054907137,1.3829900876891055,1.2538418769440993
0.329,0.1831539823888751,0.09529679918223444,0.40597985555166827,0.2874508862462054,1.3831820777044923,1.2539841496411606
0.33,0.18316158830130616,0.0953004784708081,0.40608635742343613,0.2875215167836106,1.3833742767870478,1.254126585156435
0.331,0.1831691949902583,0.09530415813124994,0.4061929397849026,0.2875922022267596,1.3835666852897726,1.2542691837728912
0.332,0.1831768024558581,0.09530783816362016,0.4062996027309436,0.2876629426412306,1.3837593035663203,1.2544119457740472
0.333,0.1831844106982324,0.09531151856797915,0.4064063463565889,0.28773373809270947,1.383952131971311,1.2545548714441825
0.334,0.18319201971750773,0.09531519934438716,0.4065131707570204,0.2878045886469874,1.3841451708600374,1.2546979610682039
0.335,0.18319962951381102,0.09531888049290455,0.4066200760275751,0.2878754943699634,1.3843384205887266,1.254841214931683
0.336,0.183207240087269,0.09532256201359163,0.40672706226374167,0.2879464553276429,1.3845318815143428,1.254984633320857
0.337,0.1832148514380084,0.09532624390650879,0.40683412956116516,0.28801747158613955,1.384725553994721,1.2551282165226574
0.338,0.18322246356615626,0.0953299261717164,0.40694127801564384,0.2880885432116737,1.384919438388479,1.2552719648246697
0.339,0.1832300764718392,0.0953336088092748,0.40704850772313095,0.2881596702705739,1.385113535055091,1.2554158785151224
0.34,0.18323769015518426,0.09533729181924439,0.4071558187797344,0.2882308528292763,1.3853078443548155,1.2555599578829824
0.341,0.18324530461631833,0.09534097520168562,0.4072632112817189,0.28830209095432613,1.3855023666488302,1.2557042032178867
0.342,0.18325291985536837,0.09534465895665888,0.4073706853255031,0.288373384712376,1.3856971022990232,1.2558486148100934
0.343,0.18326053587246138,0.09534834308422459,0.4074782410076634,0.2884447341701879,1.385892051668241,1.2559931929506034
0.34400000000000003,0.18326815266772442,0.09535202758444321,0.4075858784249313,0.2885161393946325,1.386087215120043,1.2561379379310775
0.34500000000000003,0.18327577024128444,0.09535571245737529,0.4076935976741959,0.28858760045268966,1.3862825930189475,1.2562828500438588
0.34600000000000003,0.18328338859326854,0.09535939770308116,0.40780139885250266,0.2886591174114485,1.3864781857302302,1.2564279295820027
0.34700000000000003,0.18329100772380386,0.0953630833216214,0.40790928205705507,0.2887306903381076,1.3866739936200563,1.2565731768392174
0.34800000000000003,0.18329862763301744,0.09536676931305649,0.40801724738521333,0.2888023192999757,1.3868700170554287,1.2567185921099728
0.34900000000000003,0.18330624832103642,0.09537045567744697,0.40812529493449706,0.2888740043644713,1.387066256404183,1.2568641756893235
0.35000000000000003,0.18331386978798817,0.09537414241485329,0.4082334248025824,0.2889457455991229,1.387262712035012,1.2570099278731206
0.35100000000000003,0.1833214920339997,0.09537782952533606,0.40834163708730586,0.28901754307157007,1.3874593843174892,1.2571558489578796
0.35200000000000004,0.18332911505919833,0.09538151700895586,0.4084499318866619,0.28908939684956275,1.3876562736219955,1.2573019392408096
0.353,0.18333673886371132,0.09538520486577325,0.4085583092988048,0.28916130700096176,1.3878533803198574,1.2574481990198236
0.354,0.183344363447666,0.09538889309584872,0.4086667694220482,0.28923327359373957,1.3880507047831512,1.2575946285935515
0.355,0.1833519888111897,0.09539258169924301,0.4087753123548658,0.2893052966959793,1.3882482473849114,1.2577412282613365
0.356,0.18335961495440972,0.09539627067601666,0.40888393819589175,0.28937737637587635,1.3884460084989796,1.257887998323178
0.357,0.1833672418774535,0.09539996002623029,0.4089926470439204,0.2894495127017377,1.3886439885000967,1.2580349390798513
0.358,0.18337486958044838,0.09540364974994456,0.40910143899790763,0.2895217057419825,1.3888421877638883,1.2581820508328432
0.359,0.1833824980635219,0.0954073398472201,0.4092103141569706,0.2895939555651422,1.389040606666818,1.2583293338843042
0.36,0.18339012732680152,0.09541103031811755,0.4093192726203874,0.28966626223986075,1.3892392455862543,1.2584767885371608
0.361,0.18339775737041458,0.09541472116269772,0.40942831448759887,0.289738625834895,1.3894381049004285,1.258624415094979
0.362,0.18340538819448882,0.09541841238102114,0.4095374398582076,0.28981104641911504,1.3896371849884661,1.2587722138621456
0.363,0.18341301979915164,0.09542210397314861,0.4096466488319793,0.2898835240615036,1.3898364862303874,1.2589201851437284
0.364,0.18342065218453077,0.09542579593914084,0.4097559415088427,0.2899560588311579,1.3900360090070774,1.2590683292454978
0.365,0.18342828535075373,0.09542948827905856,0.4098653179888895,0.29002865079728796,1.3902357537003276,1.2592166464739865
0.366,0.1834359192979483,0.09543318099296251,0.4099747783723749,0.29010130002921836,1.3904357206927953,1.2593651371364227
0.367,0.18344355402624185,0.09543687408091343,0.4100843227597187,0.29017400659638765,1.390635910368087,1.2595138015408094
0.368,0.18345118953576234,0.09544056754297217,0.4101939512515047,0.290246770568349,1.3908363231106715,1.2596626399958788
0.369,0.18345882582663736,0.09544426137919944,0.4103036639484814,0.2903195920147704,1.3910369593059022,1.2598116528110685
0.37,0.18346646289899485,0.09544795558965609,0.4104134609515624,0.29039247100543425,1.3912378193400896,1.25996084029659
0.371,0.18347410075296247,0.0954516501744029,0.41052334236182675,0.2904654076102386,1.3914389036003858,1.2601102027633495
0.372,0.18348173938866794,0.09545534513350076,0.4106333082805188,0.29053840189919683,1.391640212474913,1.2602597405230607
0.373,0.18348937880623936,0.09545904046701043,0.4107433588090498,0.29061145394243787,1.3918417463526538,1.2604094538881483
0.374,0.18349701900580428,0.09546273617499282,0.41085349404899635,0.29068456381020696,1.3920435056235358,1.260559343171782
0.375,0.18350465998749096,0.09546643225750881,0.41096371410210303,0.290757731572865,1.3922454906784172,1.2607094086878992
0.376,0.1835123017514272,0.0954701287146193,0.4110740190702804,0.2908309573008895,1.3924477019090253,1.260859650751168
0.377,0.1835199442977407,0.09547382554638512,0.41118440905560716,0.29090424106487445,1.3926501397080753,1.261010069677042
0.378,0.18352758762655982,0.09547752275286725,0.4112948841603296,0.2909775829355313,1.3928528044691364,1.2611606657817027
0.379,0.18353523173801237,0.09548122033412657,0.4114054444868623,0.29105098298368776,1.3930556965867622,1.2613114393821094
0.38,0.1835428766322265,0.09548491829022401,0.4115160901377881,0.29112444128028964,1.3932588164564228,1.2614623907959797
0.381,0.18355052230933017,0.09548861662122057,0.411626821215859,0.2911979578963999,1.3934621644745135,1.2616135203417946
0.382,0.18355816876945164,0.09549231532717721,0.4117376378239955,0.29127153290319957,1.393665741038366,1.2617648283388
0.383,0.18356581601271893,0.09549601440815489,0.41184854006528915,0.29134516637198815,1.39386954654625,1.261916315107019
0.384,0.18357346403926028,0.0954997138642146,0.4119595280430002,0.29141885837418285,1.3940735813973921,1.2620679809672373
0.385,0.1835811128492037,0.09550341369541741,0.4120706018605594,0.29149260898132007,1.3942778459919636,1.2622198262410196
0.386,0.1835887624426777,0.09550711390182426,0.4121817616215682,0.29156641826505464,1.3944823407310456,1.2623718512506865
0.387,0.18359641281981037,0.09551081448349621,0.4122930074297996,0.29164028629716077,1.3946870660167483,1.2625240563193996
0.388,0.1836040639807299,0.09551451544049436,0.412404339389197,0.29171421314953194,1.3948920222520313,1.2626764417710261
0.389,0.18361171592556474,0.0955182167728797,0.4125157576038765,0.2917881988941815,1.3950972098408885,1.2628290079302469
0.39,0.18361936865444317,0.09552191848071336,0.4126272621781253,0.2918622436032421,1.3953026291882655,1.2629817551225389
0.391,0.18362702216749366,0.0955256205640564,0.4127388532164039,0.2919363473489675,1.395508280700029,1.263134683674147
0.392,0.18363467646484444,0.09552932302296993,0.4128505308233448,0.29201051020373037,1.3957141647830662,1.263287793912145
0.393,0.183642331546624,0.09553302585751511,0.41296229510375476,0.2920847322400256,1.3959202818451655,1.263441086164348
0.394,0.18364998741296087,0.09553672906775301,0.4130741461626132,0.2921590135304682,1.3961266322951502,1.2635945607594081
0.395,0.18365764406398338,0.09554043265374482,0.41318608410507374,0.2922333541477941,1.3963332165427687,1.263748218026722
0.396,0.18366530149982022,0.09554413661555168,0.4132981090364642,0.29230775416486116,1.3965400349987858,1.2639020582965461
0.397,0.18367295972059974,0.09554784095323475,0.413410221062287,0.29238221365464856,1.3967470880749284,1.2640560818999333
0.398,0.18368061872645072,0.09555154566685525,0.4135224202882199,0.29245673269025785,1.3969543761838923,1.264210289168708
0.399,0.1836882785175016,0.09555525075647435,0.4136347068201153,0.29253131134491195,1.3971618997393884,1.264364680435517
0.4,0.18369593909388104,0.09555895622215332,0.4137470807640024,0.2926059496919572,1.3973696591560743,1.2645192560338057
0.401,0.1837036004557177,0.09556266206395332,0.41385954222608556,0.2926806478048616,1.3975776548496377,1.2646740162978487
0.402,0.18371126260314036,0.09556636828193563,0.41397209131274604,0.29275540575721704,1.3977858872367581,1.2648289615627708
0.403,0.1837189255362776,0.09557007487616147,0.4140847281305423,0.2928302236227383,1.3979943567350899,1.264984092164428
0.404,0.1837265892552582,0.09557378184669219,0.41419745278620923,0.29290510147526355,1.3982030637633047,1.2651394084395688
0.405,0.18373425376021102,0.09557748919358901,0.41431026538666005,0.29298003938875444,1.3984120087410616,1.2652949107257103
0.406,0.18374191905126477,0.09558119691691322,0.4144231660389859,0.2930550374372976,1.398621192089044,1.2654505993612488
0.40700000000000003,0.1837495851285483,0.09558490501672616,0.4145361548504555,0.29313009569510273,1.398830614228951,1.2656064746853894
